Generator Class,Contract ID,Contract Debug Name,Template Class,Description Key,Description Key Role,Contract Intel,Time Limit,Contract Buy In Amount,Difficulty Profile Class,Record GUID,Record Path
CitizensForProsperity_DefendShip,999e3c58-0d4a-4b62-88fc-db76572132f5,CFP_Pyro_RegionC_CrimBase_MRT_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_MRT_desc_001,primary,Time Limit (by variant): 18 min / 20 min / 22 min\nReputation Awarded: 200,18 | 20 | 22,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,dccecfe6-f82e-4a7f-9abe-ec768e49d38f,CFP_Pyro_RegionD_CrimBase_MRT_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_MRT_desc_001,primary,Time Limit (by variant): 18 min / 20 min / 22 min\nReputation Awarded: 200,18 | 20 | 22,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,ed5fae18-f2f8-4a96-8b29-667dce40a68d,CFP_Pyro_RegionA_CrimBase_HRT_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_HRT_desc_001,primary,Time Limit: 22 min\nReputation Awarded (by difficulty): 200 / 300,22,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,2d6b0d1f-67df-4bfe-8798-ca992a667353,CFP_Pyro_RegionB_CrimBase_HRT_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_HRT_desc_001,primary,Time Limit: 22 min\nReputation Awarded (by difficulty): 200 / 300,22,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,21d54c71-0c8a-456f-acfb-19933ab6dee2,CFP_Pyro_RegionC_CrimBase_HRT_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_HRT_desc_001,primary,Time Limit: 22 min\nReputation Awarded (by difficulty): 200 / 300,22,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,8c53495b-e666-41f7-888c-7b32c572a53f,CFP_Pyro_RegionD_CrimBase_HRT_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_HRT_desc_001,primary,Time Limit: 22 min\nReputation Awarded (by difficulty): 200 / 300,22,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,f05e5727-3725-4100-b556-19330d4ac7ed,CFP_Pyro_RegionA_XTBase_VHRT_1_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_VHRT_XT_desc_001,primary,"Time Limit (by variant): 25 min / 30 min\nReputation Awarded: 1,200",25 | 30,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,aae3294f-74cb-4157-9459-52e75c690332,CFP_Pyro_RegionB_XTBase_VHRT_1_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_VHRT_XT_desc_001,primary,"Time Limit (by variant): 25 min / 30 min\nReputation Awarded: 1,200",25 | 30,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,1cdb6281-9109-41f3-b57e-cb5d6f2ef607,CFP_Pyro_RegionC_XTBase_VHRT_1_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_VHRT_XT_desc_001,primary,"Time Limit (by variant): 25 min / 30 min\nReputation Awarded: 1,200",25 | 30,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,7d50a8a8-2821-4ac9-9c4a-fa5835f2e4d1,CFP_Pyro_RegionD_XTBase_VHRT_1_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_VHRT_XT_desc_001,primary,"Time Limit (by variant): 25 min / 30 min\nReputation Awarded: 1,200",25 | 30,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,d92837cf-7a0b-4f69-8476-766e3ea1e5f3,CFP_Pyro_RegionA_XTBase_VHRT_2_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_VHRT_XT_desc_001,primary,"Time Limit (by variant): 25 min / 30 min\nReputation Awarded: 1,200",25 | 30,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,d469149e-ff99-431e-8047-7d7f45b097e7,CFP_Pyro_RegionB_XTBase_VHRT_2_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_VHRT_XT_desc_001,primary,"Time Limit (by variant): 25 min / 30 min\nReputation Awarded: 1,200",25 | 30,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,a27b9877-939b-4d8b-84a7-38bbeac5d6d1,CFP_Pyro_RegionC_XTBase_VHRT_2_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_VHRT_XT_desc_001,primary,"Time Limit (by variant): 25 min / 30 min\nReputation Awarded: 1,200",25 | 30,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DefendShip,6c7cb3f3-11a9-4691-b854-e7b969be821f,CFP_Pyro_RegionD_XTBase_VHRT_2_MultiDefendShip,SupportAttackedShip,cfp_defendship_multi_VHRT_XT_desc_001,primary,"Time Limit (by variant): 25 min / 30 min\nReputation Awarded: 1,200",25 | 30,,General,1cfb3fe3-ef92-42d4-ab79-1e79a9d4b445,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_defendship.xml
CitizensForProsperity_DestroyItems,4deb9d7d-908e-47f6-a031-7c7045f981f7,CFP_Pyro_RegionA_E_XSOutposts_Sabotage,DestroyItems,cfp_sabotage_servers_M_desc_001,primary,Time Limit: 15 min\nReputation Awarded (by difficulty): 50 / 75,15,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,0697c275-c36e-4592-a78b-687bdff4597e,CFP_Pyro_RegionA_M_HHOutposts_Sabotage,DestroyItems,cfp_sabotage_servers_M_HH_desc_001,primary,Time Limit (by variant): 15 min / 20 min / 40 min\nReputation Awarded (by difficulty): 50 / 75 / 150,15 | 20 | 40,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,ada151a3-41e3-4050-8bd4-3a2741cd87c2,CFP_Pyro_RegionA_M_Rustville_Sabotage,DestroyItems,cfp_sabotage_generators_M_desc_001,primary,Time Limit: 15 min\nReputation Awarded (by difficulty): 50 / 150,15,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,8d73b96e-447d-4da3-8d3d-67a2c84b9f56,CFP_Pyro_RegionA_H_RustvilleXSOutposts_Sabotage,DestroyItems,cfp_sabotage_generators_H_desc_001,primary,Time Limit: 23 min\nReputation Awarded (by difficulty): 50 / 150,23,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,dadc6e2f-2fdf-4eb7-8d92-9395ae811503,CFP_Pyro_RegionA_VH_LastDitch_Sabotage,DestroyItems,cfp_sabotage_VH_desc_001,primary,Time Limit: 30 min\nReputation Awarded: 150,30,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,d9648a42-302c-46c9-b44b-8521cb15660f,CFP_Pyro_RegionC_HHXSOutpost_Sabotage,DestroyItems,cfp_sabotage_generators_E_HH_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 75,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,5cc369df-bb38-4edd-8123-6ec02ea8bf44,CFP_Pyro_RegionC_HHOutpost_Sabotage,DestroyItems,cfp_sabotage_servers_M_HH_desc_001,primary,Time Limit (by variant): 15 min / 20 min / 40 min\nReputation Awarded (by difficulty): 50 / 75 / 150,15 | 20 | 40,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,db07826a-4dce-4417-94d5-767224f06e93,CFP_Pyro_RegionD_HHOutpost_Sabotage,DestroyItems,cfp_sabotage_servers_M_HH_desc_001,primary,Time Limit (by variant): 15 min / 20 min / 40 min\nReputation Awarded (by difficulty): 50 / 75 / 150,15 | 20 | 40,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,41e35a84-1656-49fd-93ab-c8bf716bcecd,CFP_Pyro_RegionD_HHXSOutpost_Sabotage,DestroyItems,cfp_sabotage_generators_E_HH_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 75,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,f788856f-7bc9-4a1c-a5fc-abb273106543,CFP_Pyro_RegionD_XTOutpost_Sabotage,DestroyItems,cfp_sabotage_servers_H_XT_desc_001,primary,Time Limit (by variant): 20 min / 25 min\nReputation Awarded (by difficulty): 50 / 75,20 | 25,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,8b18d982-1e25-41a5-b159-e7e4ea5c9620,CFP_Pyro_RegionA_Rank0_VE_1AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_generators_VE_desc_001,primary,Time Limit (by variant): 12 min / 20 min\nReputation Awarded (by difficulty): 25 / 50,12 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,6dd3942c-b1c7-4466-8bd4-709261178add,CFP_Pyro_RegionA_VE_1AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_generators_VE_desc_001,primary,Time Limit (by variant): 12 min / 20 min\nReputation Awarded (by difficulty): 25 / 50,12 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,bc92e499-e5ae-4a91-8c14-66b8a96ba0a0,CFP_Pyro_RegionA_E_1AsteroidBase_Criminals_BombingRun,DestroyItems,cfp_bombingrun_E_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 200,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,0942066c-6ffe-4030-8140-1122916c65e2,CFP_Pyro_RegionA_M_2AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_drugs_M_desc_001,primary,Time Limit (by variant): 15 min / 20 min\nReputation Awarded (by difficulty): 50 / 150,15 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,0df79063-e778-4fa2-982d-6fdc003c7d2d,CFP_Pyro_RegionB_Rank0_VE_1AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_generators_VE_desc_001,primary,Time Limit (by variant): 12 min / 20 min\nReputation Awarded (by difficulty): 25 / 50,12 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,8bcab8a3-6237-4ad6-bd25-004a34b540ed,CFP_Pyro_RegionB_VE_1AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_generators_VE_desc_001,primary,Time Limit (by variant): 12 min / 20 min\nReputation Awarded (by difficulty): 25 / 50,12 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,179813aa-4e7b-47a4-b499-a2817846eeb9,CFP_Pyro_RegionB_E_1AsteroidBase_Criminals_BombingRun,DestroyItems,cfp_bombingrun_E_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 200,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,45d0ced4-e141-4f26-bf74-3ee4dd1452e9,CFP_Pyro_RegionB_M_2AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_drugs_M_desc_001,primary,Time Limit (by variant): 15 min / 20 min\nReputation Awarded (by difficulty): 50 / 150,15 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,bc4031f7-3f93-4d18-b4f9-a9b6771812da,CFP_Pyro_RegionC_Rank0_VE_1AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_generators_VE_desc_001,primary,Time Limit (by variant): 12 min / 20 min\nReputation Awarded (by difficulty): 25 / 50,12 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,5bff9fb5-f386-4e93-924c-9a99b4eb20a7,CFP_Pyro_RegionC_VE_1AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_generators_VE_desc_001,primary,Time Limit (by variant): 12 min / 20 min\nReputation Awarded (by difficulty): 25 / 50,12 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,d90427cd-7890-4bc4-9c6d-08eab3eb7576,CFP_Pyro_RegionC_E_1AsteroidBase_Criminals_BombingRun,DestroyItems,cfp_bombingrun_E_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 200,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,25fc0706-2ad7-4ef1-8df5-0fb319f79b11,CFP_Pyro_RegionC_M_2AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_drugs_M_desc_001,primary,Time Limit (by variant): 15 min / 20 min\nReputation Awarded (by difficulty): 50 / 150,15 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,c26e0ab8-515d-4caa-8f16-6cddeebbaa79,CFP_Pyro_RegionD_Rank0_VE_1AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_generators_VE_desc_001,primary,Time Limit (by variant): 12 min / 20 min\nReputation Awarded (by difficulty): 25 / 50,12 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,fb339a08-14cb-4de5-b8c0-3a9a731105a1,CFP_Pyro_RegionD_VE_1AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_generators_VE_desc_001,primary,Time Limit (by variant): 12 min / 20 min\nReputation Awarded (by difficulty): 25 / 50,12 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,7b620294-a78e-4f79-929d-73ad05a693c2,CFP_Pyro_RegionD_E_1AsteroidBase_Criminals_BombingRun,DestroyItems,cfp_bombingrun_E_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 200,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,d0c60105-dfa4-4de8-b08d-56656b76d1be,CFP_Pyro_RegionD_M_2AsteroidBase_Criminals_Sabotage,DestroyItems,cfp_sabotage_drugs_M_desc_001,primary,Time Limit (by variant): 15 min / 20 min\nReputation Awarded (by difficulty): 50 / 150,15 | 20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,5cc8e348-6d8f-4aa5-9db2-1f8b931ca2dd,CFP_Pyro_RegionB_M_HHOutposts_Sabotage,DestroyItems,cfp_sabotage_servers_M_HH_desc_001,primary,Time Limit (by variant): 15 min / 20 min / 40 min\nReputation Awarded (by difficulty): 50 / 75 / 150,15 | 20 | 40,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,919f5dcf-ded5-411b-a56d-048ed74d61b9,CFP_Pyro_RegionB_E_HHXSOutposts_Sabotage,DestroyItems,cfp_sabotage_servers_E_HH_desc_001,primary,Time Limit: 40 min\nReputation Awarded (by difficulty): 50 / 75,40,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,012adaaf-7a50-49e6-90f2-5bbc62604ee8,CFP_Pyro_RegionB_VH_XTOutposts_Sabotage,DestroyItems,cfp_sabotage_servers_VH_XT_desc_001,primary,Time Limit: 30 min\nReputation Awarded (by difficulty): 50 / 300,30,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,0739da60-2d98-4e53-9932-3adfd8453840,CFP_Pyro_RegionB_H_XTXSOutposts_Sabotage,DestroyItems,cfp_sabotage_servers_H_XT_desc_001,primary,Time Limit (by variant): 20 min / 25 min\nReputation Awarded (by difficulty): 50 / 75,20 | 25,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,4445c5ea-6f35-43e1-89e7-8264bd442f89,CFP_Pyro_RegionA_M_2AsteroidBase_Criminals_BombingRun_Sabotage,DestroyItems_2Locations,cfp_bombingrun_sabotage_generators_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 300,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,e31eeef7-375a-4187-97b2-278765e67b77,CFP_Pyro_RegionB_M_2AsteroidBase_Criminals_BombingRun_Sabotage,DestroyItems_2Locations,cfp_bombingrun_sabotage_generators_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 300,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,e57dd61a-caf5-4b37-a48a-2e9bbae20dae,CFP_Pyro_RegionC_M_2AsteroidBase_Criminals_BombingRun_Sabotage,DestroyItems_2Locations,cfp_bombingrun_sabotage_generators_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 300,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,211e7866-0fc4-455f-9c88-6af7c4bf1157,CFP_Pyro_RegionD_M_2AsteroidBase_Criminals_BombingRun_Sabotage,DestroyItems_2Locations,cfp_bombingrun_sabotage_generators_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 300,20,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,04eabfdd-ab02-43d9-864d-1d5163e870e5,CFP_Pyro_RegionD_HHXSOutpost_Sabotage-EliminateSpecific,DestroyItems_EliminateSpecific,cfp_sabotage_server_elimiatespecific_HH_desc_001,primary,"Time Limit: 25 min\nReputation Awarded (by difficulty): 50 / 1,500",25,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_DestroyItems,7a6ddcb2-f1fb-4b40-9903-c14f41ddd9aa,CFP_Pyro_RegionB_VH_XTOutpost_XTXSOutpost_MultiSabotage,DestroyItems_2Locations,cfp_delivery_eliminateall_sabotage_server_H_XT_desc_001,primary,"Time Limit: 30 min\nReputation Awarded (by difficulty): 50 / 3,200",30,,General,ec2faa45-6ebc-4fcc-8220-45ab4786329c,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_destroyitems.xml
CitizensForProsperity_Generator,a2b7bc80-6147-42ec-8675-119204de8878,CFP_Pyro_Intro_Hauling,HaulCargo_AtoB_Small_ProcessedFood,cfp_hauling_intro_desc_001,primary,Time Limit: 10 min\nReputation Awarded (by difficulty): 25 / 50,10,,Logistics,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Generator,adb9586c-4c26-465f-a6a2-bc97af16eedb,CFP_Pyro_RegionA_Stage1_RegionLink_ToRegionD_Hauling,HaulCargo_AtoB_Small_Hydrogen,cfp_HaulCargo_RegionLink_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 200,20,,Logistics,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Generator,d8ec7692-7a17-45c9-baca-5c03a8c74862,CFP_Pyro_RegionB_Stage1_RegionLink_ToRegionD_Hauling,HaulCargo_AtoB_Small_Potassium,cfp_HaulCargo_RegionLink_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 200,20,,Logistics,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Generator,f7ff6f16-d8ed-45fd-b780-e6d4337d2f77,CFP_Pyro_RegionC_Stage1_RegionLink_ToRegionB_Hauling,HaulCargo_AtoB_Small_Quartz,cfp_HaulCargo_RegionLink_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 200,20,,Logistics,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Generator,cffacde7-f964-42ab-9750-2352a296cc44,CFP_Pyro_RegionD_Stage1_RegionLink_ToRegionB_Hauling,HaulCargo_AtoB_Small_Silicon,cfp_HaulCargo_RegionLink_desc_001,primary,Time Limit: 20 min\nReputation Awarded (by difficulty): 50 / 200,20,,Logistics,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Generator,1047d335-570e-4928-8f46-5c0385b8f195,CFP_Pyro_RegionA_E_CFPOutpost_FPSSalvage,Salvage_FPS,CFP_Salvage_FPS_desc_001,primary,Time Limit: 5 min\nReputation Awarded: 25,5,,General,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Generator,f879dca9-5d29-4444-8dfe-450560506129,CFP_Pyro_RegionA_E_YangsPlace_FPSSalvage,Salvage_FPS,CFP_Salvage_FPS_desc_001,primary,Time Limit: 5 min\nReputation Awarded: 25,5,,General,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Generator,2f18dee4-eab1-471e-9606-da0c8f6b86c1,CFP_Pyro_RegionA_E_SunsetMesa_FPSSalvage,Salvage_FPS,CFP_Salvage_FPS_desc_001,primary,Time Limit: 5 min\nReputation Awarded: 25,5,,General,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
