Provider Class,System,Location,Group Name,Group Probability,Entry Index,Harvestable GUID,Harvestable Class,Harvestable Path,Harvestable Entity GUID,Harvestable Entity Class,Harvestable Entity Path,Harvestable Setup GUID,Harvestable Setup Class,Composition GUID,Composition Class,Global Params GUID,Audio Params GUID,Filled Factor,Clustering GUID,Clustering Class,Relative Probability,Geometry Tags,Record GUID,Record Path
HPP_Pyro4,pyro,hpp_pyro4,SpaceShip_Mineables,7.5,3.1,41515d39-bb5b-452a-87bf-5e8065801cef,Mining_Rare_Borase,libs/foundry/records/harvestable/harvestablepresets/mining_rare_borase.xml,dfbbc15f-2ad2-4e16-9558-7f2eb8362b2b,MineableRock_SurfaceRare_Borase,libs/foundry/records/entities/mineable/mineablerock_surfacerare_borase.xml,,,885a28d1-911c-4454-aef6-2ccad8bc6227,RareShipMineables_Borase,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,cd074871-2f6d-45c1-a88f-38b21ef02309,RareShipMineable_Cluster,18,,51d12165-68c1-4d25-a9f6-c183b54a1c30,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro4.xml
HPP_Pyro4,pyro,hpp_pyro4,SpaceShip_Mineables,7.5,3.2,fbb761c2-4151-4943-99c8-b5c50abeb9fc,Mining_Common_Copper,libs/foundry/records/harvestable/harvestablepresets/mining_common_copper.xml,b2fd6a88-fdf0-467e-bb56-3f791de97242,MineableRock_SurfaceCommon_Copper,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_copper.xml,,,f9361e5b-fb9f-444f-8ed7-a4e5dd6fee81,CommonShipMineables_Copper,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,25.7,,51d12165-68c1-4d25-a9f6-c183b54a1c30,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro4.xml
HPP_Pyro4,pyro,hpp_pyro4,SpaceShip_Mineables,7.5,3.3,417e0d97-263d-4bf8-ab38-0d25a83f19d8,Mining_Legendary_Stileron,libs/foundry/records/harvestable/harvestablepresets/mining_legendary_stileron.xml,ed47376e-3437-4b41-8583-d439f7e11f5e,MineableRock_SurfaceLegendary_Stileron,libs/foundry/records/entities/mineable/mineablerock_surfacelegendary_stileron.xml,,,30dc2e47-7eb0-4a08-ad72-e943b72f8e3d,LegendaryShipMineables_Stileron,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,3638ea41-8218-4f04-948c-40beaa3e9ee9,LegendaryShipMineable_Cluster,2,,51d12165-68c1-4d25-a9f6-c183b54a1c30,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro4.xml
HPP_Pyro4,pyro,hpp_pyro4,SpaceShip_Mineables,7.5,3.4,bc74b87f-84a4-436d-921e-869bd602256b,Mining_Common_Iron,libs/foundry/records/harvestable/harvestablepresets/mining_common_iron.xml,9244bdbf-2311-4715-864b-6de72d987064,MineableRock_SurfaceCommon_Iron,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_iron.xml,,,6d8ce739-5180-4479-a43b-e1c2a580d72d,CommonShipMineables_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,25.7,,51d12165-68c1-4d25-a9f6-c183b54a1c30,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro4.xml
HPP_Pyro5a,pyro,hpp_pyro5a,FPS_Mineables,12.5,1.0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,cd0d31e5-4858-4ad5-824f-9b58936120ef,FPS_Composition_AphoriteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,58.6,bf63f1ed-de7f-4c93-90df-091120501bf4,e848a12f-8fc9-45a5-aab7-6e5ff6c8b9bc,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5a.xml
HPP_Pyro5a,pyro,hpp_pyro5a,FPS_Mineables,12.5,1.1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,426dcee4-3bd9-4064-a415-0184b92191e6,FPS_Composition_DolivineDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,35.4,bf63f1ed-de7f-4c93-90df-091120501bf4,e848a12f-8fc9-45a5-aab7-6e5ff6c8b9bc,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5a.xml
HPP_Pyro5a,pyro,hpp_pyro5a,FPS_Mineables,12.5,1.2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,b67114a3-683b-49be-b6a5-c712e7338901,FPS_Composition_HadaniteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,d3bc17e2-7a06-450a-82a0-1c5774329054,MiningCluster_Med_Lrg,6,bf63f1ed-de7f-4c93-90df-091120501bf4,e848a12f-8fc9-45a5-aab7-6e5ff6c8b9bc,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5a.xml
HPP_Pyro5a,pyro,hpp_pyro5a,GroundVehicle_Mineables,25,2.0,7510bf4b-175e-43f3-818b-469dae715290,GroundVehicleMining_Feynmaline,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_feynmaline.xml,6755e998-e87c-47bf-8d78-a05e510f792f,MineableRock_GroundVehicle_Feynmaline,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_feynmaline.xml,,,27ca5eac-b98f-4eb0-ab50-82e81490c7ab,GroundVehicle_Composition_FeynmalineDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,d3bc17e2-7a06-450a-82a0-1c5774329054,MiningCluster_Med_Lrg,2,,e848a12f-8fc9-45a5-aab7-6e5ff6c8b9bc,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5a.xml
HPP_Pyro5a,pyro,hpp_pyro5a,SpaceShip_Mineables,7.5,3.0,35561c26-9f0e-44c6-a49d-e572a987a57b,Mining_Common_Tin,libs/foundry/records/harvestable/harvestablepresets/mining_common_tin.xml,a70d6cb4-102f-410c-888d-83e2e4855333,MineableRock_SurfaceCommon_Tin,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_tin.xml,,,64799ef4-d78d-4828-b039-73ffcf7470a4,CommonShipMineables_Tin,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,36,,e848a12f-8fc9-45a5-aab7-6e5ff6c8b9bc,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5a.xml
HPP_Pyro5a,pyro,hpp_pyro5a,SpaceShip_Mineables,7.5,3.1,4adae33a-fa56-4791-8704-b7c6a45bcc42,Mining_Common_Silicon,libs/foundry/records/harvestable/harvestablepresets/mining_common_silicon.xml,68545e81-79db-485d-9ddb-f04bb90e6f6c,MineableRock_SurfaceCommon_Silicon,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_silicon.xml,,,eed529e2-a1c1-4227-b0a7-6c5b0acd7823,CommonShipMineables_Silicon,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,36,,e848a12f-8fc9-45a5-aab7-6e5ff6c8b9bc,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5a.xml
HPP_Pyro5a,pyro,hpp_pyro5a,SpaceShip_Mineables,7.5,3.2,b170d30b-40f9-4fc3-8314-8f24a633fe7c,Mining_Epic_Riccite,libs/foundry/records/harvestable/harvestablepresets/mining_epic_riccite.xml,369382cf-8255-46b9-8ce1-c879f0030400,MineableRock_SurfaceEpic_Riccite,libs/foundry/records/entities/mineable/mineablerock_surfaceepic_riccite.xml,,,faf633b8-c425-4109-b20f-ccc8180b6bca,EpicShipMineables_Riccite,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,b097c899-4a14-4092-8d07-75c1cf9d05c2,EpicShipMineable_Cluster,10,,e848a12f-8fc9-45a5-aab7-6e5ff6c8b9bc,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5a.xml
HPP_Pyro5a,pyro,hpp_pyro5a,SpaceShip_Mineables,7.5,3.3,9a48fb6f-e805-4d30-b5fe-5cb882b26a8a,Mining_Rare_Gold,libs/foundry/records/harvestable/harvestablepresets/mining_rare_gold.xml,dbda0e49-9fc7-413f-afe1-0dc13a7d0295,MineableRock_SurfaceRare_Gold,libs/foundry/records/entities/mineable/mineablerock_surfacerare_gold.xml,,,387cb792-f770-4eee-a525-e4cacd2cb2d1,RareShipMineables_Gold,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,cd074871-2f6d-45c1-a88f-38b21ef02309,RareShipMineable_Cluster,18,,e848a12f-8fc9-45a5-aab7-6e5ff6c8b9bc,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5a.xml
HPP_Pyro5b,pyro,hpp_pyro5b,FPS_Mineables,12.5,0.0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,cd0d31e5-4858-4ad5-824f-9b58936120ef,FPS_Composition_AphoriteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,58.6,bf63f1ed-de7f-4c93-90df-091120501bf4,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5b,pyro,hpp_pyro5b,FPS_Mineables,12.5,0.1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,426dcee4-3bd9-4064-a415-0184b92191e6,FPS_Composition_DolivineDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,35.4,bf63f1ed-de7f-4c93-90df-091120501bf4,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5b,pyro,hpp_pyro5b,FPS_Mineables,12.5,0.2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,b67114a3-683b-49be-b6a5-c712e7338901,FPS_Composition_HadaniteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,d3bc17e2-7a06-450a-82a0-1c5774329054,MiningCluster_Med_Lrg,6,bf63f1ed-de7f-4c93-90df-091120501bf4,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5b,pyro,hpp_pyro5b,GroundVehicle_Mineables,25,1.0,0b32a5ed-a6e4-4947-9e8f-b59da59108db,GroundVehicleMining_Beradom,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_beradom.xml,43090a6d-e2e4-4678-8be1-e893c3a96788,MineableRock_GroundVehicle_Beradom,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_beradom.xml,,,3c8b57fb-77d7-467d-b72e-7a2889554899,GroundVehicle_Composition_BeradomDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,7,,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5b,pyro,hpp_pyro5b,GroundVehicle_Mineables,25,1.1,f0207105-2593-4082-be26-17849954bfd6,GroundVehicleMining_Glacosite,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_glacosite.xml,096c312d-616c-42cf-bc7f-f1c53d2920c8,MineableRock_GroundVehicle_Glacosite,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_glacosite.xml,,,841a9a3e-cce6-4144-b22c-b0445579fa47,GroundVehicle_Composition_GlacositeDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,7,,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5b,pyro,hpp_pyro5b,SpaceShip_Mineables,7.5,2.0,bc74b87f-84a4-436d-921e-869bd602256b,Mining_Common_Iron,libs/foundry/records/harvestable/harvestablepresets/mining_common_iron.xml,9244bdbf-2311-4715-864b-6de72d987064,MineableRock_SurfaceCommon_Iron,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_iron.xml,,,6d8ce739-5180-4479-a43b-e1c2a580d72d,CommonShipMineables_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,36,,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5b,pyro,hpp_pyro5b,SpaceShip_Mineables,7.5,2.1,4adae33a-fa56-4791-8704-b7c6a45bcc42,Mining_Common_Silicon,libs/foundry/records/harvestable/harvestablepresets/mining_common_silicon.xml,68545e81-79db-485d-9ddb-f04bb90e6f6c,MineableRock_SurfaceCommon_Silicon,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_silicon.xml,,,eed529e2-a1c1-4227-b0a7-6c5b0acd7823,CommonShipMineables_Silicon,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,36,,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5b,pyro,hpp_pyro5b,SpaceShip_Mineables,7.5,2.2,b170d30b-40f9-4fc3-8314-8f24a633fe7c,Mining_Epic_Riccite,libs/foundry/records/harvestable/harvestablepresets/mining_epic_riccite.xml,369382cf-8255-46b9-8ce1-c879f0030400,MineableRock_SurfaceEpic_Riccite,libs/foundry/records/entities/mineable/mineablerock_surfaceepic_riccite.xml,,,faf633b8-c425-4109-b20f-ccc8180b6bca,EpicShipMineables_Riccite,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,b097c899-4a14-4092-8d07-75c1cf9d05c2,EpicShipMineable_Cluster,10,,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5b,pyro,hpp_pyro5b,SpaceShip_Mineables,7.5,2.3,9a48fb6f-e805-4d30-b5fe-5cb882b26a8a,Mining_Rare_Gold,libs/foundry/records/harvestable/harvestablepresets/mining_rare_gold.xml,dbda0e49-9fc7-413f-afe1-0dc13a7d0295,MineableRock_SurfaceRare_Gold,libs/foundry/records/entities/mineable/mineablerock_surfacerare_gold.xml,,,387cb792-f770-4eee-a525-e4cacd2cb2d1,RareShipMineables_Gold,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,cd074871-2f6d-45c1-a88f-38b21ef02309,RareShipMineable_Cluster,18,,28c74b76-ecd7-4b65-826e-b4da3c73efe2,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5b.xml
HPP_Pyro5c,pyro,hpp_pyro5c,FPS_Mineables,12.5,0.0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,cd0d31e5-4858-4ad5-824f-9b58936120ef,FPS_Composition_AphoriteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,58.6,bf63f1ed-de7f-4c93-90df-091120501bf4,b6b45f86-bd46-4ba3-8f9d-5d855b8cdbf6,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5c.xml
HPP_Pyro5c,pyro,hpp_pyro5c,FPS_Mineables,12.5,0.1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,426dcee4-3bd9-4064-a415-0184b92191e6,FPS_Composition_DolivineDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,35.4,bf63f1ed-de7f-4c93-90df-091120501bf4,b6b45f86-bd46-4ba3-8f9d-5d855b8cdbf6,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5c.xml
HPP_Pyro5c,pyro,hpp_pyro5c,FPS_Mineables,12.5,0.2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,b67114a3-683b-49be-b6a5-c712e7338901,FPS_Composition_HadaniteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,d3bc17e2-7a06-450a-82a0-1c5774329054,MiningCluster_Med_Lrg,6,bf63f1ed-de7f-4c93-90df-091120501bf4,b6b45f86-bd46-4ba3-8f9d-5d855b8cdbf6,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5c.xml
HPP_Pyro5c,pyro,hpp_pyro5c,GroundVehicle_Mineables,25,1.0,f0207105-2593-4082-be26-17849954bfd6,GroundVehicleMining_Glacosite,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_glacosite.xml,096c312d-616c-42cf-bc7f-f1c53d2920c8,MineableRock_GroundVehicle_Glacosite,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_glacosite.xml,,,841a9a3e-cce6-4144-b22c-b0445579fa47,GroundVehicle_Composition_GlacositeDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,10,,b6b45f86-bd46-4ba3-8f9d-5d855b8cdbf6,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5c.xml
HPP_Pyro5c,pyro,hpp_pyro5c,SpaceShip_Mineables,7.5,2.0,bc74b87f-84a4-436d-921e-869bd602256b,Mining_Common_Iron,libs/foundry/records/harvestable/harvestablepresets/mining_common_iron.xml,9244bdbf-2311-4715-864b-6de72d987064,MineableRock_SurfaceCommon_Iron,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_iron.xml,,,6d8ce739-5180-4479-a43b-e1c2a580d72d,CommonShipMineables_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,43.5,,b6b45f86-bd46-4ba3-8f9d-5d855b8cdbf6,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5c.xml
HPP_Pyro5c,pyro,hpp_pyro5c,SpaceShip_Mineables,7.5,2.1,2b8dd2a1-658a-45b1-a8af-cfefa9fc8761,Mining_Uncommon_Tungsten,libs/foundry/records/harvestable/harvestablepresets/mining_uncommon_tungsten.xml,b9968650-527d-474e-907b-e65a8a581737,MineableRock_SurfaceUncommon_Tungsten,libs/foundry/records/entities/mineable/mineablerock_surfaceuncommon_tungsten.xml,,,2aaef6ae-ec1d-41f3-9c33-c6f37c4f4535,UncommonShipMineables_Tungsten,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,cf2ebacb-255a-40e6-b300-7414c949ce76,UncommonShipMineable_Cluster,28.5,,b6b45f86-bd46-4ba3-8f9d-5d855b8cdbf6,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5c.xml
HPP_Pyro5c,pyro,hpp_pyro5c,SpaceShip_Mineables,7.5,2.2,b170d30b-40f9-4fc3-8314-8f24a633fe7c,Mining_Epic_Riccite,libs/foundry/records/harvestable/harvestablepresets/mining_epic_riccite.xml,369382cf-8255-46b9-8ce1-c879f0030400,MineableRock_SurfaceEpic_Riccite,libs/foundry/records/entities/mineable/mineablerock_surfaceepic_riccite.xml,,,faf633b8-c425-4109-b20f-ccc8180b6bca,EpicShipMineables_Riccite,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,b097c899-4a14-4092-8d07-75c1cf9d05c2,EpicShipMineable_Cluster,10,,b6b45f86-bd46-4ba3-8f9d-5d855b8cdbf6,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5c.xml
HPP_Pyro5c,pyro,hpp_pyro5c,SpaceShip_Mineables,7.5,2.3,41515d39-bb5b-452a-87bf-5e8065801cef,Mining_Rare_Borase,libs/foundry/records/harvestable/harvestablepresets/mining_rare_borase.xml,dfbbc15f-2ad2-4e16-9558-7f2eb8362b2b,MineableRock_SurfaceRare_Borase,libs/foundry/records/entities/mineable/mineablerock_surfacerare_borase.xml,,,885a28d1-911c-4454-aef6-2ccad8bc6227,RareShipMineables_Borase,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,cd074871-2f6d-45c1-a88f-38b21ef02309,RareShipMineable_Cluster,18,,b6b45f86-bd46-4ba3-8f9d-5d855b8cdbf6,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5c.xml
HPP_Pyro5d,pyro,hpp_pyro5d,FPS_Mineables,12.5,0.0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,cd0d31e5-4858-4ad5-824f-9b58936120ef,FPS_Composition_AphoriteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,58.6,bf63f1ed-de7f-4c93-90df-091120501bf4,1aceb47c-2930-49cc-834c-3d32d57446a3,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5d.xml
HPP_Pyro5d,pyro,hpp_pyro5d,FPS_Mineables,12.5,0.1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,426dcee4-3bd9-4064-a415-0184b92191e6,FPS_Composition_DolivineDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,35.4,bf63f1ed-de7f-4c93-90df-091120501bf4,1aceb47c-2930-49cc-834c-3d32d57446a3,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5d.xml
HPP_Pyro5d,pyro,hpp_pyro5d,FPS_Mineables,12.5,0.2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,b67114a3-683b-49be-b6a5-c712e7338901,FPS_Composition_HadaniteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,d3bc17e2-7a06-450a-82a0-1c5774329054,MiningCluster_Med_Lrg,6,bf63f1ed-de7f-4c93-90df-091120501bf4,1aceb47c-2930-49cc-834c-3d32d57446a3,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5d.xml
HPP_Pyro5d,pyro,hpp_pyro5d,GroundVehicle_Mineables,25,1.0,0b32a5ed-a6e4-4947-9e8f-b59da59108db,GroundVehicleMining_Beradom,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_beradom.xml,43090a6d-e2e4-4678-8be1-e893c3a96788,MineableRock_GroundVehicle_Beradom,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_beradom.xml,,,3c8b57fb-77d7-467d-b72e-7a2889554899,GroundVehicle_Composition_BeradomDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,9,,1aceb47c-2930-49cc-834c-3d32d57446a3,libs/foundry/records/harvestable/providerpresets/system/pyro/hpp_pyro5d.xml
