Config Class,Config Type,Tagged Config Name,Tag GUIDs,Initial Slots Probability,Config Respawn Time Multiplier,Slot Index,Harvestable GUID,Harvestable Class,Harvestable Path,Harvestable Entity GUID,Harvestable Entity Class,Harvestable Entity Path,Harvestable Setup GUID,Harvestable Setup Class,Relative Probability,Deepest Relative Probability,Harvestable Respawn Time Multiplier,Geometry Tags,Referenced Config GUID,Referenced Config Class,Referenced Config Path,Record GUID,Record Path
Loot_Caves_Unoccupied_Rock_Pyro,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,3,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,2,0.15,1,,,,,cf6451e2-01e9-4418-845b-759f94068f0f,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock_pyro.xml
Loot_Caves_Unoccupied_Rock_Stanton,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,57.3,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,ef86ca63-15f7-4b2f-be05-20dd3688d6f8,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock_stanton.xml
Loot_Caves_Unoccupied_Rock_Stanton,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,34.7,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,ef86ca63-15f7-4b2f-be05-20dd3688d6f8,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock_stanton.xml
Loot_Caves_Unoccupied_Rock_Stanton,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,6,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,ef86ca63-15f7-4b2f-be05-20dd3688d6f8,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock_stanton.xml
Loot_Caves_Unoccupied_Rock_Stanton,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,3,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,2,0.15,1,,,,,ef86ca63-15f7-4b2f-be05-20dd3688d6f8,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock_stanton.xml
Loot_Caves_Unoccupied_Rock,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,57.3,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,07ec6aed-1bfc-4ee8-8797-28a412df0f2e,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock.xml
Loot_Caves_Unoccupied_Rock,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,34.7,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,07ec6aed-1bfc-4ee8-8797-28a412df0f2e,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock.xml
Loot_Caves_Unoccupied_Rock,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,6,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,07ec6aed-1bfc-4ee8-8797-28a412df0f2e,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock.xml
Loot_Caves_Unoccupied_Rock,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.6,1,3,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,2,0.15,1,,,,,07ec6aed-1bfc-4ee8-8797-28a412df0f2e,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_rock.xml
Loot_Caves_Unoccupied_Sand_Pyro,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,57.3,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,e7d67ac2-3a97-4311-adfb-5cf66160fa8f,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_pyro.xml
Loot_Caves_Unoccupied_Sand_Pyro,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,34.7,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,e7d67ac2-3a97-4311-adfb-5cf66160fa8f,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_pyro.xml
Loot_Caves_Unoccupied_Sand_Pyro,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,6,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,e7d67ac2-3a97-4311-adfb-5cf66160fa8f,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_pyro.xml
Loot_Caves_Unoccupied_Sand_Pyro,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,3,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,2,0.15,1,,,,,e7d67ac2-3a97-4311-adfb-5cf66160fa8f,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_pyro.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,57.3,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,34.7,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,6,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,3,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,2,0.15,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,4,58e56812-6c3d-4633-a67d-fc5507f6b239,FPSMining_Jaclium,libs/foundry/records/harvestable/harvestablepresets/fpsmining_jaclium.xml,96243547-bd22-44a8-b606-b467081d51df,MineableRock_FPS_Jaclium,libs/foundry/records/entities/mineable/mineablerock_fps_jaclium.xml,,,12,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,5,911abd05-872a-4f79-922d-947d5ac8c974,FPSMining_Jaclium_small,libs/foundry/records/harvestable/harvestablepresets/fpsmining_jaclium_small.xml,fc922824-6b6e-4e4d-ae1c-c71708ac9081,MineableRock_FPS_Jaclium_small,libs/foundry/records/entities/mineable/mineablerock_fps_jaclium_small.xml,,,15,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,6,da3d9424-3c46-408f-837c-640fbad4408f,FPSMining_Jaclium_large,libs/foundry/records/harvestable/harvestablepresets/fpsmining_jaclium_large.xml,1297ba00-de45-4f5d-8ebf-e3b898aed8ca,MineableRock_FPS_Jaclium_large,libs/foundry/records/entities/mineable/mineablerock_fps_jaclium_large.xml,,,10,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,7,36d613eb-45da-4bea-943d-02602c9cd6a2,FPSMining_Saldynium,libs/foundry/records/harvestable/harvestablepresets/fpsmining_saldynium.xml,5583eee8-aa60-4a29-8aaf-141b346e9944,MineableRock_FPS_Saldynium,libs/foundry/records/entities/mineable/mineablerock_fps_saldynium.xml,,,10,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,8,fb42eac7-83fa-4c7e-aea8-871183ad98e3,FPSMining_Saldynium_small,libs/foundry/records/harvestable/harvestablepresets/fpsmining_saldynium_small.xml,29affaaf-0b04-4e2c-8339-61062e9f9709,MineableRock_FPS_Saldynium_small,libs/foundry/records/entities/mineable/mineablerock_fps_saldynium_small.xml,,,13,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,9,c8629c76-02bb-4547-a589-3c61d3fd07c7,FPSMining_Saldynium_large,libs/foundry/records/harvestable/harvestablepresets/fpsmining_saldynium_large.xml,adbe4d01-84e2-41c7-9f7c-4d5d557f3a24,MineableRock_FPS_Saldynium_large,libs/foundry/records/entities/mineable/mineablerock_fps_saldynium_large.xml,,,7,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,10,972218d6-0db1-4862-8fd3-25dbecfc3cbd,FPSMining_Carinite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_carinite.xml,95c72e38-f456-491d-b244-551fc86bfbc6,MineableRock_FPS_Carinite,libs/foundry/records/entities/mineable/mineablerock_fps_carinite.xml,,,7,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,11,e0fe8b76-968b-4580-862c-47a1805463e5,FPSMining_Carinite_small,libs/foundry/records/harvestable/harvestablepresets/fpsmining_carinite_small.xml,b59e5e61-398b-4664-829e-f1405f3db283,MineableRock_FPS_Carinite_small,libs/foundry/records/entities/mineable/mineablerock_fps_carinite_small.xml,,,10,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,12,3efabc99-b3b9-4c46-b5db-42f82c74f6a6,FPSMining_Carinite_large,libs/foundry/records/harvestable/harvestablepresets/fpsmining_carinite_large.xml,8cbe96c4-9222-4241-9d57-3c6b0f1dba90,MineableRock_FPS_Carinite_large,libs/foundry/records/entities/mineable/mineablerock_fps_carinite_large.xml,,,5,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.997,1,13,225d3d61-0626-4d4e-b7d8-43b1f8d80562,FPSMining_Carinite_Pure_small,libs/foundry/records/harvestable/harvestablepresets/fpsmining_carinite_pure_small.xml,2702a32b-3155-4e36-a329-1405eed73286,MineableRock_FPS_Carinite_Pure_small,libs/foundry/records/entities/mineable/mineablerock_fps_carinite_pure_small.xml,,,1,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,Ground mineables,9a852f39-2974-4313-97a3-a64939d411c8,0.333,1,0,5b3d375a-4fcd-47af-81c4-cccbb6c39c9a,GroundVehicleMining_Carinite,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_carinite.xml,2c916a2c-8440-4005-a064-5c1a78cad87c,MineableRock_GroundVehicle_Carinite,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_carinite.xml,,,3,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,Ground mineables,9a852f39-2974-4313-97a3-a64939d411c8,0.333,1,1,717449b1-cc42-4326-a3ec-9cf9c4c12ac5,GroundVehicleMining_Carinite_small,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_carinite_small.xml,9d235ec6-79d5-4443-a826-440b3d2e71fa,MineableRock_GroundVehicle_Carinite_small,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_carinite_small.xml,,,5,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton_Orbageddon,multi-manual,Ground mineables,9a852f39-2974-4313-97a3-a64939d411c8,0.333,1,2,30e1c497-3f5b-4c64-a663-0970bf471818,GroundVehicleMining_Carinite_large,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_carinite_large.xml,1a132c08-28d1-48bf-8e5e-19cc644fedf0,MineableRock_GroundVehicle_Carinite_large,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_carinite_large.xml,,,2,,1,,,,,240f7d08-dd98-452f-8f33-4b86633fcb02,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton_orbageddon.xml
Loot_Caves_Unoccupied_Sand_Stanton,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,57.3,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,98b0071b-9909-4fa9-bdf9-dd27607404f2,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton.xml
Loot_Caves_Unoccupied_Sand_Stanton,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,34.7,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,98b0071b-9909-4fa9-bdf9-dd27607404f2,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton.xml
Loot_Caves_Unoccupied_Sand_Stanton,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,6,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,98b0071b-9909-4fa9-bdf9-dd27607404f2,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton.xml
Loot_Caves_Unoccupied_Sand_Stanton,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,3,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,2,0.15,1,,,,,98b0071b-9909-4fa9-bdf9-dd27607404f2,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand_stanton.xml
Loot_Caves_Unoccupied_Sand,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,57.3,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,acf0366c-549a-4199-bcef-229235e1ab59,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand.xml
Loot_Caves_Unoccupied_Sand,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,34.7,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,acf0366c-549a-4199-bcef-229235e1ab59,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand.xml
Loot_Caves_Unoccupied_Sand,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,6,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,acf0366c-549a-4199-bcef-229235e1ab59,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand.xml
Loot_Caves_Unoccupied_Sand,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,3,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,2,0.15,1,,,,,acf0366c-549a-4199-bcef-229235e1ab59,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied_sand.xml
Loot_Caves_Unoccupied,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,57.3,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,4d4123d7-009b-48a9-ae72-1743ca546914,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied.xml
Loot_Caves_Unoccupied,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,34.7,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,4d4123d7-009b-48a9-ae72-1743ca546914,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied.xml
Loot_Caves_Unoccupied,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,6,,1,6874072c-c021-43bc-b8d9-d06b810102c5,,,,4d4123d7-009b-48a9-ae72-1743ca546914,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied.xml
Loot_Caves_Unoccupied,multi-manual,FPS mineables,4ae42675-8387-4f36-b697-eb888fa1a7e5,0.5,1,3,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,2,0.15,1,,,,,4d4123d7-009b-48a9-ae72-1743ca546914,libs/foundry/records/harvestable/slotpresets/caves/loot_caves_unoccupied.xml
ContestedZone_1a,multi-manual,LOOSE - MINING,dab1859b-5683-4764-a116-d16528dc62ee,1,1,0,a33e0397-0217-455c-b1ef-18d6f6577638,FPSMining_Janalite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_janalite.xml,41d363ad-d135-4493-9b77-a75f40a74ce4,MineableRock_FPS_Janalite,libs/foundry/records/entities/mineable/mineablerock_fps_janalite.xml,,,0.015,,1,,,,,767499ab-be34-4582-a612-6796f76aaa9c,libs/foundry/records/harvestable/slotpresets/contestedzones/contestedzone_1a.xml
