Localization Key,Localization Role,Attribute,Record Type,Entity Class,Record GUID,Record Path
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Interstellar_SupplyGrade,c5313602-b01e-4ddb-af9c-3fae5a73d93c,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_interstellar_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Interstellar,dd305b19-eb2f-4bf3-b4d4-4299b14e2732,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_interstellar.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton_SmallGrade,36766cd8-8a93-417b-937e-3e2b90eff6e2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton2_SmallGrade,93bafd51-f589-4916-9f6a-07ad8ea67bc5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton2_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton2_SmallGrade1,cbf5689c-e850-4a76-a3f5-5de4433aa2b4,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton2_smallgrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton2_SmallGrade2,d96b8f30-72e7-4a8d-8962-1acb5abcffab,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton2_smallgrade2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton2,ffe4bfdd-46a5-44dc-8b4e-b6ef5b1595a4,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton4_SmallGrade,2b492390-3bad-42cc-bfa7-b7ed41c09adc,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton4_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton4_SmallGrade1,ccf1db87-194a-4935-822d-50aa8900fd81,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton4_smallgrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton4_SmallGrade2,ec6f00a8-d11c-4bea-b3d4-17c4a2b8ee4a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton4_smallgrade2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton4_SmallGrade3,d17bc287-4225-405c-b44c-a6499a6f21f0,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton4_smallgrade3.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton4_SmallGrade4,e744aa69-41c7-4f42-8ba6-1ee53705cb21,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton4_smallgrade4.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton4_SmallGrade5,a59bc8b3-5bd5-4377-a7e0-808ed144450a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton4_smallgrade5.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_Stanton4,11246cf7-9cd4-4311-aef6-de099aebe41b,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_stanton4.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_AgriculturalSupplies_TEMPLATE,fecf061a-99ab-4479-b9db-14a7510572b9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_agriculturalsupplies_template.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton1_SmallGrade,9f97fd2d-374f-447d-81c0-64c275378641,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton1_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton1_SmallGrade1,dad9ecb4-3443-4d11-bbbf-14872c1b9f10,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton1_smallgrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton1_SmallGrade2,2ffbc8ce-75fc-41b1-acbe-0d75ff5a1c8a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton1_smallgrade2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton1_SupplyGrade,3ea3f3f2-c8eb-4abb-9d75-d1544e03688a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton1_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton1,48818940-ff7e-4e8a-b673-760e3597196e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton2_SmallGrade,b7c9c5cc-c0ae-4ca4-aa03-1e8e778b3d71,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton2_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton2_SupplyGrade,02eadcd8-3e6f-4067-80a0-c07e52a3ae5a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton2_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton2,bcb2cfe4-7187-4d1d-9c6a-a5a9e40a9dce,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton3_SmallGrade,64d4d658-8dc6-456a-8565-d4c16b7ab332,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton3_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton3,eeb2c5f0-6cbb-4737-adac-9a2e3bda96be,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton3.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton4_SmallGrade,431bf6a2-203a-459b-8b15-dd0f02c66efc,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton4_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton4_SmallGrade1,7c8b7fca-62cc-472e-b82f-c4972a954f57,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton4_smallgrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton4_SmallGrade2,90b81cd8-1ec5-4906-ae19-b2ba4348fcfe,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton4_smallgrade2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton4_SmallGrade3,193b5c65-0f18-4b52-b990-3fdea0d5ea67,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton4_smallgrade3.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton4_SupplyGrade,532d438e-88ce-462b-a35c-1cf95c4c94f5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton4_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton4,20e890da-3a38-4287-86fd-0727a93bbaf9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_stanton4.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_TEMPLATE,ea2c85ae-c74a-453b-befc-0adb292cf64c,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_pressiceprocfood_template.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton1_SmallGrade,c7321b8f-fd34-409d-9f66-c68de331ca99,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton1_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton1_SupplyGrade,cff89dcd-a21d-4622-93d0-039b39c774d1,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton1_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton1_SupplyGrade1,e779826c-4eb5-4204-8474-a131c2a5bdb9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton1_supplygrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton1_SupplyGrade2,aedfbcc7-5470-4132-be7b-1bf86b2e9a75,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton1_supplygrade2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton1,479fe3f6-6a1a-4dd5-afbc-fbd6757cc60b,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton2_SupplyGrade,a0ee234d-c41e-46d0-91c8-6371d013e15d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton2_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton2_SupplyGrade1,a78af808-d66b-448f-aa79-1871c2789dbc,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton2_supplygrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton2,78c327d2-82d1-45ca-8d9b-9363da43b5cd,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton3_SupplyGrade,2bfdd60d-dc04-48c8-b167-83bc3b764efa,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton3_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton3_SupplyGrade1,f53a3237-1ab0-4f69-8ee9-23028eeb3fba,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton3_supplygrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton3,4d8fa0cd-cc04-47b8-a6a9-3a0beef5d1f8,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton3.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton4_SmallGrade,2fa6bd2f-1ae6-4f83-a1bf-510bb63975b9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton4_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton4_SupplyGrade,aefff9fa-2d30-4247-ad46-c7924726756e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton4_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton4_SupplyGrade1,e32658b5-64e8-47b8-b6cc-b3d94cda5663,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton4_supplygrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton4_SupplyGrade2,4de0c2d6-00bf-4ca5-9f7e-9c1555e47181,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton4_supplygrade2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton4,d8492be3-2e91-4e02-880b-f1332aa69ce0,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_stanton4.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_TEMPLATE,84ab0626-06b0-4f16-97c3-bb9b31981090,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_qtfuelhydrofuelshipammo_template.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Mixed_TEMPLATE,b6612b7c-46ee-4446-aa26-a03311c82d6a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_mixed_template.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_CrossStanton,cba3e1d9-9254-41a7-9f57-3e8c40944bdf,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_crossstanton.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Interstellar_BulkGrade,39604011-352e-4e24-9f44-a48eae32e9cf,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_interstellar_bulkgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Interstellar_SupplyGrade,0b98fca1-6ab2-49b7-b713-5ed1f85e5160,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_interstellar_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Interstellar,5a57266a-1c18-41eb-bdd7-72ba37400e22,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_interstellar.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton_SmallGrade,78244ebb-3f38-4ca4-92b6-dfb5a8a619a8,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton_SupplyGrade,f49ec3b4-4dd9-4c73-9cbf-f37035065221,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton_SupplyGrade1,a800e687-a979-4d91-84e8-292410fbc0d5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton_supplygrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton2_SmallGrade,51914114-848f-4bca-af6a-af3f2df9f012,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton2_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton2,d9b9ce57-9dc6-4aaa-af02-07bc3005504e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton3_SmallGrade,ea76ac2e-bcd5-418b-90cc-38608ed55a7e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton3_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton3,b475a554-aa9f-4c4b-b9c7-9cbd9cc66e4a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton3.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton4_SupplyGrade,7bac8460-3571-4796-9474-255a77056ee3,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton4_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_Stanton4,08e8dbe8-dd0e-4220-8ef8-f24b4254dfa2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_stanton4.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_PressurizedIce_TEMPLATE,d0954d10-842a-44c2-9560-0d9cd7f2199f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_pressurizedice_template.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_CrossStanton,e212e905-f3bb-4486-8f80-1698638ae8a5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_crossstanton.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Interstellar_BulkGrade,f0d23222-9e29-43ef-ac10-4aee78135198,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_interstellar_bulkgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Interstellar_BulkGrade1,fd30af6d-258f-4754-8fc8-f7dec7b91eee,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_interstellar_bulkgrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Interstellar_BulkGrade2,7716bc5e-b2e3-4a85-a269-6ddc50faa9f1,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_interstellar_bulkgrade2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Interstellar,58b66ef5-19d9-4344-a7ad-a5c1b3e33e3e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_interstellar.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Stanton_BulkGrade,c1375444-2092-442a-a1f1-83f211f090ce,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_stanton_bulkgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Stanton_BulkGrade1,43f343c6-6513-4dab-a0a4-1ca2b67ecedf,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_stanton_bulkgrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Stanton3_BulkGrade,4d74f67d-5fb1-41bb-ba1a-bc5b6a40ad41,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_stanton3_bulkgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Stanton3,63a8c293-b8f1-498e-a0ec-3271aff54775,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_stanton3.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Stanton4_SupplyGrade,51f5f80a-4f13-4885-9856-85478df578ec,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_stanton4_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_Stanton4,65d33090-b088-424d-92b9-f502af7fa8eb,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_stanton4.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_ProcessedFood_TEMPLATE,3cfd6e68-1728-41e3-84bf-6592d44bd817,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_processedfood_template.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_CrossStanton,34a14bed-dba8-49a1-bcae-a85762a17b26,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_crossstanton.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Interstellar_SupplyGrade,77c1c350-6c6d-42f4-a708-ca7a09196b87,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_interstellar_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Interstellar,3cd665ac-4aa3-46fc-a959-b3f5d604d76b,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_interstellar.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton_SupplyGrade,1b0a566f-84bc-4575-8ee1-ac709ad34ab9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton1_SmallGrade,59a31dd2-9db9-44c6-a109-123278ae6840,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton1_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton1_SmallGrade1,36e7ba75-f205-4ec9-bd9f-e8d312d81d8d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton1_smallgrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton1_SmallGrade2,cfbe1b73-2814-4511-a423-bafc306198b5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton1_smallgrade2.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton1_SupplyGrade,cc9b8609-4e19-4468-9db7-f065521e6a0a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton1_supplygrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton1_SupplyGrade1,55f98568-077f-40e6-bcca-e5a2304af0f2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton1_supplygrade1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton1,76c80c93-507d-4e66-a34d-f6b8cdacc13e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton1.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton2_SmallGrade,32a819ad-1afb-4e38-9f94-a58f751edb09,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton2_smallgrade.xml
Covalex_HaulCargo_AToB_title,title,title,MissionBrokerEntry,HaulCargo_AToB_Processed_Stims_Stanton2_SupplyGrade,22c47519-c988-4d88-af39-31a2a350cc63,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_processed_stims_stanton2_supplygrade.xml
