Generator Class,Contract ID,Contract Debug Name,Template Class,Description Key,Description Key Role,Contract Intel,Time Limit,Contract Buy In Amount,Difficulty Profile Class,Record GUID,Record Path
BountyHuntersGuild_FPS,811dbf1b-f021-4809-96ff-77fe8002b8e5,BHG_ASDFacilityDelving_ResearchWing_EliminateSpecific,EliminateSpecific_ParentLocation,bhg_bounty_desc_ASD_Research_001,primary,Time Limit: 10 min,10,,General,f52b6df3-4a40-418e-b32e-30ac6381d144,libs/foundry/records/contracts/contractgenerator/mercenary_guild/bountyhunterguild/bountyhuntersguild_fps.xml
BountyHuntersGuild_FPS,ccdb8a76-4772-4292-ab9f-ac5696d3d483,BHG_ASDFacilityDelving_EngineeringWing_EliminateSpecific,EliminateSpecific_ParentLocation,bhg_bounty_desc_ASD_Engineering_001,primary,Time Limit: 12 min,12,,General,f52b6df3-4a40-418e-b32e-30ac6381d144,libs/foundry/records/contracts/contractgenerator/mercenary_guild/bountyhunterguild/bountyhuntersguild_fps.xml
CitizensForProsperity_Generator,5d0d0508-0a59-474f-b231-96a5d5f84266,CFP_DisableCommsTowers_Easy,InteractionOrStateMachineCheck_NoLeaveArea,CFP_SabotageRelays_HH_001_Desc,primary,Time Limit: 12 min,12,,General,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Generator,fcb9926c-86bf-427e-b14b-13ba4e2594a8,CFP_DisableCommsTowers_Hard,InteractionOrStateMachineCheck_NoLeaveArea,CFP_SabotageRelays_XT_001_Desc,primary,Time Limit: 14 min,14,,General,dca4e0f5-8f7b-42fb-95ea-1bb0a77a1e1b,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_generator.xml
CitizensForProsperity_Mercenary_FPS,8c7b651d-c125-4d7c-bfb6-82b61171f692,CFP_Pyro_Intro_EliminateAll,EliminateAll,cfp_eliminateall_intro_desc_001,primary,Time Limit: 10 min,10,,General,baf9ec45-1e9d-4db3-9851-dfa44f150c96,libs/foundry/records/contracts/contractgenerator/mercenary_guild/citizensforprosperity/citizensforprosperity_mercenary_fps.xml
EckhartSecurity_KillNPC,f2b7dbf6-3ff2-45cf-bf18-6765ef443c5e,EckhartSecurity_Mercenary_Intro,Defend,EckhartSecurity_Mercenary_Intro_Desc_001,primary,Time Limit: 5 min,5,,General,95979a65-419a-4b7d-8dcf-34707187f99a,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killnpc.xml
EckhartSecurity_KillShip,4c0ecf83-6c4d-9d94-5fbd-8d4912098bbf,EckhartSecurity_InitialInvite,InitialInvite,meet_miles_lg_desc,primary,Time Limit: 5 min,5,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
EckhartSecurity_KillShip,4c0ecf83-6c4d-9d94-5fbd-8d4912098bbf,EckhartSecurity_InitialInvite,InitialInvite,meet_miles_lg_desc_0001,variant,Time Limit: 5 min,5,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
EckhartSecurity_KillShip,4c0ecf83-6c4d-9d94-5fbd-8d4912098bbf,EckhartSecurity_InitialInvite,InitialInvite,meet_miles_lg_desc_0002,variant,Time Limit: 5 min,5,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
EckhartSecurity_KillShip,4c708016-1414-5fb7-5a6d-c15ef62d07a3,EckhartSecurity_Stanton1_KillShip_CrimeFamily01,Bounty,mg_miles_capturegang_desc_001,primary,Time Limit: 15.8 min,15.8,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
EckhartSecurity_KillShip,4ecd8806-8b92-d375-da89-37493342f1a7,EckhartSecurity_Stanton1_KillShip_CrimeFamily02,Bounty,mg_miles_capturegang_desc_002,primary,Time Limit: 10 min,10,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
EckhartSecurity_KillShip,44bd7a93-390c-667b-44d8-5d26296c3e90,EckhartSecurity_Stanton1_KillShip_CrimeFamily03,Bounty,mg_miles_capturegang_desc_003,primary,Time Limit: 8.7 min,8.7,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
EckhartSecurity_KillShip,43503495-c8be-70ea-d9da-db396eccbda8,EckhartSecurity_Stanton1_KillShip_CrimeFamily04,Bounty,mg_miles_capturegang_desc_004,primary,Time Limit: 11.2 min,11.2,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
EckhartSecurity_KillShip,47e8eaad-9571-cc1e-248b-24e92a32e486,EckhartSecurity_Stanton1_KillShip_CrimeFamily05,Bounty,mg_miles_capturegang_desc_005,primary,Time Limit: 9.2 min,9.2,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
EckhartSecurity_KillShip,46bfc095-8909-ff58-5162-4c2a932d6c92,EckhartSecurity_Stanton1_KillShip_CrimeFamily06,Bounty,mg_miles_capturegang_desc_006,primary,Time Limit: 13.2 min,13.2,,General,b32ffca8-3a94-4af2-bc86-efc617c29141,libs/foundry/records/contracts/contractgenerator/mercenary_guild/eckhartsecurity/eckhartsecurity_killship.xml
FoxwellEnforcement_Generator,03aa1c79-aef0-4b03-863a-d56baf1b4bae,FoxwellEnforcement_Stanton_DefendShipNamed_E,SupportAttackedShip_NamedAttacker,foxwell_DefendShip_E_desc_001,primary,Time Limit: 15 min,15,,General,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,dba10330-cde8-4e2b-8d2e-7614bbdc5bc6,FoxwellEnforcement_Stanton_DefendShipNamed_M,SupportAttackedShip_NamedAttacker,foxwell_DefendShip_M_desc_001,primary,Time Limit: 20 min,20,,General,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,8d62d6b9-22ee-4b1f-86d1-c65089faa5c5,FoxwellEnforcement_Stanton_DefendShipNamed_H,SupportAttackedShip_NamedAttacker,foxwell_DefendShip_H_desc_001,primary,Time Limit: 25 min,25,,General,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,48cacfd7-920a-44bc-977d-8ea52ed6d324,FoxwellEnforcement_Stanton_DefendShipNamed_E_NearLocation,SupportAttackedShip_NamedAttacker_NearLocation,foxwell_DefendShip_E_desc_001,primary,Time Limit: 15 min,15,,General,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,3306bc07-9ead-4323-b590-376a980ef81a,FoxwellEnforcement_Stanton_DefendShipNamed_M_NearLocation,SupportAttackedShip_NamedAttacker_NearLocation,foxwell_DefendShip_M_desc_001,primary,Time Limit: 20 min,20,,General,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,d7a03794-21f6-4851-983e-877506189ace,FoxwellEnforcement_Stanton_DefendShipNamed_H_NearLocation,SupportAttackedShip_NamedAttacker_NearLocation,foxwell_DefendShip_H_desc_001,primary,Time Limit: 25 min,25,,General,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,7c93c444-7bdf-42af-b4f5-ab8e8c926326,FoxwellEnforcement_Mercenary_Intro,EliminateAll,Foxwell_Mercenary_Intro_desc_001,primary,Time Limit: 13.6 min,13.6,,General,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,50b65c1a-14ad-4e69-bba6-efac087a3735,Foxwell_PAF_HaulCargo_Multi2ToSingle_Small_Aluminum,HaulCargo_Multi2ToSingle_Small_Aluminum,Foxwell_HaulCargo_MultiToSingle_desc_01,primary,Time Limit: 35 min,35,,Logistics,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,b0d47978-50bb-404a-b529-4084f6e6ac38,Foxwell_PAF_HaulCargo_AtoB_Small_AgriculturalSupplies,HaulCargo_AtoB_Small_AgriculturalSupplies,Foxwell_HaulCargo_AToB_PAF_desc_01,primary,Time Limit: 25 min,25,,Logistics,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
FoxwellEnforcement_Generator,f0a6adc6-ef64-4d4f-bf35-5368c870d7ad,Foxwell_OLP_HaulCargo_AtoB_Small_Carbon,HaulCargo_AtoB_Small_Carbon,Foxwell_HaulCargo_AToB_OLP_desc_01,primary,Time Limit: 25 min,25,,Logistics,4ea43286-cc88-4d7c-aa7e-d84077893446,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/foxwellenforcement_generator.xml
Foxwell_DefendEntitiesAndEscort,e98fd56d-624c-4d32-a582-0fc5511a1ce6,Foxwell_DefendEntitiesAndEscort_Stanton_VeryEasy_From,DefendEntitesAndEscort_1Phase_From,Foxwell_DefendEntitesAndEscort_VE_Desc,primary,Time Limit: 20 min,20,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,e2ab634e-2c4b-453f-93e4-5d8360d8b507,Foxwell_DefendEntitiesAndEscort_Stanton_VeryEasy_To,DefendEntitesAndEscort_1Phase_To,Foxwell_DefendEntitesAndEscort_VE_Desc,primary,Time Limit: 20 min,20,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,05052ef1-d6ad-41e7-93eb-bd31ef99b055,Foxwell_DefendEntitiesAndEscort_Stanton_Easy,DefendEntitesAndEscort_2Phases,Foxwell_DefendEntitesAndEscort_E_Desc,primary,Time Limit: 30 min,30,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,128b6848-f56e-4880-a66c-f269f268495c,Foxwell_DefendEntitiesAndEscort_Stanton_Medium,DefendEntitesAndEscort_3Phases,Foxwell_DefendEntitesAndEscort_M_Desc,primary,Time Limit: 50 min,50,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,1aa27fc8-08fe-4410-8f7a-79f09b64e2a0,Foxwell_DefendEntitiesAndEscort_Stanton_Hard,DefendEntitesAndEscort_3Phases,Foxwell_DefendEntitesAndEscort_H_Desc,primary,Time Limit: 60 min,60,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,c3969f5d-942e-4b32-a065-4ceb97ae971a,Foxwell_DefendEntitiesAndEscort_Stanton_VeryHard,DefendEntitesAndEscort_4Phases,Foxwell_DefendEntitesAndEscort_VH_Desc,primary,Time Limit: 84 min,84,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,6d1aacc1-5c0c-433a-bfa9-6f3d3a425a1b,Foxwell_DefendEntitiesAndEscort_Stanton_Super,DefendEntitesAndEscort_4Phases,Foxwell_DefendEntitesAndEscort_S_Desc,primary,Time Limit: 120 min,120,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,f3293ec9-3120-413c-81dc-6edebb49593c,Foxwell_DefendEntitiesAndEscort_Pyro_VeryEasy_From,DefendEntitesAndEscort_1Phase_From,Foxwell_DefendEntitesAndEscort_VE_Desc,primary,Time Limit: 20 min,20,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,1909b168-0abc-4ebc-99cc-f489a53078e2,Foxwell_DefendEntitiesAndEscort_Pyro_VeryEasy_To,DefendEntitesAndEscort_1Phase_To,Foxwell_DefendEntitesAndEscort_VE_Desc,primary,Time Limit: 20 min,20,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,aeb8462c-ac70-4861-8f23-e60c99c1c02c,Foxwell_DefendEntitiesAndEscort_Pyro_Easy,DefendEntitesAndEscort_2Phases,Foxwell_DefendEntitesAndEscort_E_Desc,primary,Time Limit: 30 min,30,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,b1b9630e-06d9-4760-a2be-1899fdb97fb7,Foxwell_DefendEntitiesAndEscort_Pyro_Medium,DefendEntitesAndEscort_3Phases,Foxwell_DefendEntitesAndEscort_M_Desc,primary,Time Limit: 50 min,50,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,22a5240e-d007-40b7-a2e3-027065c19537,Foxwell_DefendEntitiesAndEscort_Pyro_Hard,DefendEntitesAndEscort_3Phases,Foxwell_DefendEntitesAndEscort_H_Desc,primary,Time Limit: 60 min,60,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,3bff1eba-cb09-412c-a755-42292b3e0679,Foxwell_DefendEntitiesAndEscort_Pyro_VeryHard,DefendEntitesAndEscort_4Phases,Foxwell_DefendEntitesAndEscort_VH_Desc,primary,Time Limit: 84 min,84,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,a5de5995-825a-408b-bedb-3e386192c8b1,Foxwell_DefendEntitiesAndEscort_Pyro_Super,DefendEntitesAndEscort_4Phases,Foxwell_DefendEntitesAndEscort_S_Desc,primary,Time Limit: 120 min,120,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,dcc895fc-a9f5-4374-bd18-95c6ce20000c,Foxwell_DefendEntitiesAndEscort_Nyx_VeryEasy_From,DefendEntitesAndEscort_1Phase_From,Foxwell_DefendEntitesAndEscort_VE_Desc,primary,Time Limit: 20 min,20,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,05634133-77cf-47aa-8a94-bc8e436029d3,Foxwell_DefendEntitiesAndEscort_Nyx_VeryEasy_To,DefendEntitesAndEscort_1Phase_To,Foxwell_DefendEntitesAndEscort_VE_Desc,primary,Time Limit: 20 min,20,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,0e558915-e797-4ebc-b49c-5bace9ca6405,Foxwell_DefendEntitiesAndEscort_Nyx_Easy,DefendEntitesAndEscort_2Phases,Foxwell_DefendEntitesAndEscort_E_Desc,primary,Time Limit: 30 min,30,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,cccbe08f-e098-4ca4-ba12-774d16e68e6e,Foxwell_DefendEntitiesAndEscort_Nyx_Medium,DefendEntitesAndEscort_3Phases,Foxwell_DefendEntitesAndEscort_M_Desc,primary,Time Limit: 50 min,50,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,26c217bd-922e-49c6-9b7c-d95a11178b20,Foxwell_DefendEntitiesAndEscort_Nyx_Hard,DefendEntitesAndEscort_3Phases,Foxwell_DefendEntitesAndEscort_H_Desc,primary,Time Limit: 60 min,60,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,bfd0c42f-ad46-480f-8b73-d82236499dd3,Foxwell_DefendEntitiesAndEscort_Nyx_VeryHard,DefendEntitesAndEscort_4Phases,Foxwell_DefendEntitesAndEscort_VH_Desc,primary,Time Limit: 84 min,84,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
Foxwell_DefendEntitiesAndEscort,9785cd75-415d-4cdf-98d6-d66e0b957813,Foxwell_DefendEntitiesAndEscort_Nyx_Super,DefendEntitesAndEscort_4Phases,Foxwell_DefendEntitesAndEscort_S_Desc,primary,Time Limit: 120 min,120,,General,d61ed4b0-6281-4561-a5d3-bde0f85eae06,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwell_defendentitiesandescort.xml
FoxwellEnforcement_DefendDestructibleEntities,8744d536-ee31-493b-a2b1-c819ba2f8955,Foxwell_DefendDestructibleEntities_Stanton_VeryEasy,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_VE_Desc_001,primary,Time Limit: 10 min,10,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,f4d690b6-f20e-4ab9-a098-906e308909a4,Foxwell_DefendDestructibleEntities_Stanton_Easy,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_E_Desc_001,primary,Time Limit: 12 min,12,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,eda80f06-4a44-471c-8b4f-a195a6a988c9,Foxwell_DefendDestructibleEntities_Stanton_Medium,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_M_Desc_001,primary,Time Limit: 30 min,30,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,31d2d60e-aa5f-4c43-b39b-caf3195b67a7,Foxwell_DefendDestructibleEntities_Stanton_Hard,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_H_Desc_001,primary,Time Limit: 48 min,48,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,802b6f6f-8b6c-47b7-80e5-06663b7a06c4,Foxwell_DefendDestructibleEntities_Stanton_VeryHard,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_VH_Desc_001,primary,Time Limit: 51 min,51,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,c1c16bc6-a55a-4af0-adbb-7fc63f1dfdb5,Foxwell_DefendDestructibleEntities_Stanton_Super,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_S_Desc_001,primary,Time Limit: 72 min,72,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,73a2f033-2d3d-4fc2-aaee-245ba13b0375,Foxwell_DefendDestructibleEntities_Pyro_VeryEasy,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_VE_Desc_001,primary,Time Limit: 10 min,10,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,d3cbf1d3-7bc9-4798-884b-060ee83c1382,Foxwell_DefendDestructibleEntities_Pyro_Easy,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_E_Desc_001,primary,Time Limit: 12 min,12,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,23038ddc-7568-4691-a963-42a1d2bb71d9,Foxwell_DefendDestructibleEntities_Pyro_Medium,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_M_Desc_001,primary,Time Limit: 30 min,30,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,26cdef83-0828-4526-a245-60a6ec05b351,Foxwell_DefendDestructibleEntities_Pyro_Hard,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_H_Desc_001,primary,Time Limit: 48 min,48,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,2d05bd2f-6c73-48d5-a4a3-afb0c6153e12,Foxwell_DefendDestructibleEntities_Pyro_VeryHard,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_VH_Desc_001,primary,Time Limit: 51 min,51,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,ab4fed82-1dc7-4038-9add-d63670bbc783,Foxwell_DefendDestructibleEntities_Pyro_Super,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_S_Desc_001,primary,Time Limit: 72 min,72,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,100c7734-7ea5-44ad-8613-47c8735b246f,Foxwell_DefendDestructibleEntities_Nyx_VeryEasy,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_VE_Desc_001,primary,Time Limit: 10 min,10,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,eda57006-6a8f-44d8-9689-c938fffc26fa,Foxwell_DefendDestructibleEntities_Nyx_Easy,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_E_Desc_001,primary,Time Limit: 12 min,12,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,68ba28ac-70b1-4f91-b994-7c7209f39e3f,Foxwell_DefendDestructibleEntities_Nyx_Medium,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_M_Desc_001,primary,Time Limit: 30 min,30,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,67fa8115-4040-4788-882c-7236bb5dd7b7,Foxwell_DefendDestructibleEntities_Nyx_Hard,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_H_Desc_001,primary,Time Limit: 48 min,48,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,54900978-db60-46a2-9ce1-adc76758a0f4,Foxwell_DefendDestructibleEntities_Nyx_VeryHard,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_VH_Desc_001,primary,Time Limit: 51 min,51,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
FoxwellEnforcement_DefendDestructibleEntities,7557caf0-7285-4bbf-bdc1-4e452d31ecd9,Foxwell_DefendDestructibleEntities_Nyx_Super,DefendDestructibleEntities,Foxwell_DefendDestructibleEntites_S_Desc_001,primary,Time Limit: 72 min,72,,General,25a09f68-e95f-4712-978c-168e9337a746,libs/foundry/records/contracts/contractgenerator/mercenary_guild/foxwellenforcement/shipbattles/foxwellenforcement_defenddestructibleentities.xml
