id,name,source,blueprints
a2da9707-9859-4da0-9f4b-90e5afe45833,BP_MISSIONREWARD_CFP_Outpost_RegionC,blueprintmissionpools,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Core Canuto""},{""weight"":1,""name"":""Artimex Arms Canuto""},{""weight"":1,""name"":""Artimex Legs Canuto""},{""weight"":1,""name"":""Artimex Helmet Canuto""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
e6bdf007-4469-46fd-88d7-8e139c59829a,BP_MISSIONREWARD_CFP_Outpost_RegionD,blueprintmissionpools,"[{""weight"":1,""name"":""Karna \""Rager\"" Rifle""},{""weight"":1,""name"":""Artimex Core Wildwood""},{""weight"":1,""name"":""Artimex Arms Wildwood""},{""weight"":1,""name"":""Artimex Legs Wildwood""},{""weight"":1,""name"":""Artimex Helmet Wildwood""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
cf847b27-bf3b-4d50-87c0-de3c68e4e387,BP_MISSIONREWARD_CitizensForProsperityDestroyItems_AB,blueprintmissionpools,"[{""weight"":1,""name"":""FS-9 LMG""},{""weight"":1,""name"":""BR-2 Shotgun""},{""weight"":1,""name"":""Gallant Rifle""},{""weight"":1,""name"":""ADP Arms Woodland""},{""weight"":1,""name"":""ADP Core""},{""weight"":1,""name"":""ADP Legs Woodland""},{""weight"":1,""name"":""Balor HCH Helmet""},{""weight"":1,""name"":""ADP-mk4 Arms Woodland""},{""weight"":1,""name"":""ADP-mk4 Legs Woodland""},{""weight"":1,""name"":""ADP-mk4 Core Woodland""},{""weight"":1,""name"":""ADP-mk4 Helmet Woodland""},{""weight"":1,""name"":""FS-9 Magazine (75 cap)""},{""weight"":1,""name"":""BR-2 Shotgun Magazine (12 cap)""},{""weight"":1,""name"":""Gallant Rifle Battery (45 cap)""}]"
16948a53-7be2-4869-9b21-3af06e99f8b7,BP_MISSIONREWARD_CitizensForProsperityDestroyItems_CD,blueprintmissionpools,"[{""weight"":1,""name"":""P6-LR Sniper Rifle""},{""weight"":1,""name"":""A03 Sniper Rifle""},{""weight"":1,""name"":""CBH-3 Helmet Base""},{""weight"":1,""name"":""PAB-1 Arms""},{""weight"":1,""name"":""PAB-1 Core""},{""weight"":1,""name"":""PAB-1 Legs""},{""weight"":1,""name"":""TrueDef-Pro Arms""},{""weight"":1,""name"":""TrueDef-Pro Core Base""},{""weight"":1,""name"":""Argus Helmet""},{""weight"":1,""name"":""TrueDef-Pro Legs""},{""weight"":1,""name"":""A03 Sniper Rifle Magazine (15 cap)""},{""weight"":1,""name"":""P6-LR Magazine (8 cap)""}]"
6ba44ab4-9681-4bbf-9fd6-475da08bafd5,BP_MISSIONREWARD_CitizensForProsperityRecoverCargo_Pyro,blueprintmissionpools,"[{""weight"":1,""name"":""P8-SC SMG""},{""weight"":1,""name"":""C54 SMG""},{""weight"":1,""name"":""S71 Rifle""},{""weight"":1,""name"":""ORC-mkX Arms Woodland""},{""weight"":1,""name"":""ORC-mkX Legs Woodland""},{""weight"":1,""name"":""ORC-mkX Core Woodland""},{""weight"":1,""name"":""ORC-mkX Helmet Woodland""},{""weight"":1,""name"":""ORC-mkV Arms""},{""weight"":1,""name"":""ORC-mkV Legs""},{""weight"":1,""name"":""ORC-mkV Core""},{""weight"":1,""name"":""G-2 Helmet Woodland""},{""weight"":1,""name"":""P8-SC SMG Magazine (45 cap)""},{""weight"":1,""name"":""C54 SMG Magazine (50 cap)""},{""weight"":1,""name"":""S71 Rifle Magazine (30 cap)""}]"
e489ca64-3152-4ef3-8e86-10e05120d84d,BP_MISSIONREWARD_Foxwell_DefendEntitiesAndEscort,blueprintmissionpools,"[{""weight"":1,""name"":""Parallax Energy Assault Rifle""},{""weight"":1,""name"":""Antium Arms""},{""weight"":1,""name"":""Antium Core""},{""weight"":1,""name"":""Antium Legs""},{""weight"":1,""name"":""Antium Helmet""},{""weight"":1,""name"":""Parallax Rifle Battery (80 Cap)""}]"
af21edb5-3938-45ac-8a35-130e52463f44,BP_MISSIONREWARD_FoxwellEnforcement_Ambush,blueprintmissionpools,"[{""weight"":1,""name"":""Parallax \""Sunstone\"" Energy Assault Rifle""},{""weight"":1,""name"":""Antium Arms Jet""},{""weight"":1,""name"":""Antium Core Jet""},{""weight"":1,""name"":""Antium Legs Jet""},{""weight"":1,""name"":""Antium Core Jet""},{""weight"":1,""name"":""Parallax Rifle Battery (80 Cap)""}]"
ad7ee842-5a39-4f35-a337-91b8e274179f,BP_MISSIONREWARD_FoxwellEnforcement_EscortShips,blueprintmissionpools,"[{""weight"":1,""name"":""Parallax \""Shock Trooper\"" Energy Assault Rifle""},{""weight"":1,""name"":""Antium Arms Storm""},{""weight"":1,""name"":""Antium Core Storm""},{""weight"":1,""name"":""Antium Legs Storm""},{""weight"":1,""name"":""Antium Helmet Storm""},{""weight"":1,""name"":""Parallax Rifle Battery (80 Cap)""}]"
5b74b911-ef2e-4bcd-8767-84abdc6bf6f9,BP_MISSIONREWARD_FoxwellEnforcement_Generator,blueprintmissionpools,"[{""weight"":1,""name"":""Antium Helmet Jet""},{""weight"":1,""name"":""Antium Core Maroon""},{""weight"":1,""name"":""Antium Legs Maroon""},{""weight"":1,""name"":""Antium Helmet Maroon""},{""weight"":1,""name"":""Antium Helmet Moss Camo""},{""weight"":1,""name"":""Antium Arms Moss Camo""},{""weight"":1,""name"":""Antium Core Moss Camo""},{""weight"":1,""name"":""Antium Legs Moss Camo""}]"
2fefd608-1c2c-4b0f-9c48-24b797f3ba3f,BP_MISSIONREWARD_FoxwellEnforcement_Patrol,blueprintmissionpools,"[{""weight"":1,""name"":""Parallax \""Sanguine\"" Energy Assault Rifle""},{""weight"":1,""name"":""Antium Arms Sand""},{""weight"":1,""name"":""Antium Core Sand""},{""weight"":1,""name"":""Antium Legs Sand""},{""weight"":1,""name"":""Antium Helmet Sand""},{""weight"":1,""name"":""Parallax Rifle Battery (80 Cap)""}]"
e9947de1-6160-4d62-a319-2f4693140c88,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionAB,blueprintmissionpools,"[{""weight"":1,""name"":""Atzkav Sniper Rifle""},{""weight"":1,""name"":""Atzkav \""Igniter\"" Sniper Rifle""},{""weight"":1,""name"":""Atzkav \""Mirage\"" Sniper Rifle""},{""weight"":1,""name"":""Calico Arms Tactical""},{""weight"":1,""name"":""Calico Core Tactical""},{""weight"":1,""name"":""Calico Legs Tactical""},{""weight"":1,""name"":""Calico Helmet Tactical""},{""weight"":1,""name"":""Atzkav Sniper Rifle Battery (8 cap)""}]"
d10c81ec-fc38-4f3e-bb2d-ccea0d10c889,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionCD,blueprintmissionpools,"[{""weight"":1,""name"":""Yubarev Pistol""},{""weight"":1,""name"":""Yubarev \""Mirage\"" Pistol""},{""weight"":1,""name"":""Yubarev \""Igniter\"" Pistol""},{""weight"":1,""name"":""DustUp Arms Tactical""},{""weight"":1,""name"":""DustUp Core Tactical""},{""weight"":1,""name"":""DustUp Legs Tactical""},{""weight"":1,""name"":""DustUp Helmet Tactical""},{""weight"":1,""name"":""Yubarev Pistol Battery (10 cap)""}]"
b81b328f-28a5-4d76-b06a-604cc7d5f2b0,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateBoss,blueprintmissionpools,"[{""weight"":1,""name"":""Ravager-212 Twin Shotgun""},{""weight"":1,""name"":""Ripper \""Sunblock\"" SMG""},{""weight"":1,""name"":""Dust Devil Armor Arms""},{""weight"":1,""name"":""Dust Devil Armor Core""},{""weight"":1,""name"":""Dust Devil Armor Legs""},{""weight"":1,""name"":""Manticore Helmet""},{""weight"":1,""name"":""Ravager-212 Twin Shotgun Magazine (16 cap)""},{""weight"":1,""name"":""Deadrig Shotgun Magazine (8 cap)""}]"
f05fa898-1580-4ce3-95e2-8f5c4a1d1891,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateSpecific_RegionAB,blueprintmissionpools,"[{""weight"":1,""name"":""Scalpel Sniper Rifle""},{""weight"":1,""name"":""Coda Pistol""},{""weight"":1,""name"":""Coda \""Nighthawk\"" Pistol""},{""weight"":1,""name"":""Coda \""Big Boss\"" Pistol""},{""weight"":1,""name"":""Morozov-SH Arms""},{""weight"":1,""name"":""Morozov-SH Core""},{""weight"":1,""name"":""Morozov-SH Legs""},{""weight"":1,""name"":""Morozov-SH Helmet""},{""weight"":1,""name"":""Scalpel Sniper Rifle Magazine (12 cap)""},{""weight"":1,""name"":""Coda Pistol Magazine (6 cap)""}]"
9cf3799c-2347-46a6-bd65-203f8a426f79,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateSpecific_RegionCD,blueprintmissionpools,"[{""weight"":1,""name"":""Devastator Shotgun""},{""weight"":1,""name"":""Devastator \""Warhawk\"" Shotgun""},{""weight"":1,""name"":""Devastator \""Midnight\"" Shotgun""},{""weight"":1,""name"":""Morozov-SH Core Thule""},{""weight"":1,""name"":""Morozov-SH Arms Thule""},{""weight"":1,""name"":""Morozov-SH Legs Thule""},{""weight"":1,""name"":""Morozov-SH Helmet Thule""},{""weight"":1,""name"":""Devastator Shotgun Battery (12 cap)""}]"
c9b51f5a-6073-49f8-bd40-b240d7d35ceb,BP_MISSIONREWARD_IDS_RecoverEncryptedData,blueprintmissionpools,"[{""weight"":1,""name"":""Pulse \""Blacklist\"" Pistol""},{""weight"":1,""name"":""Quartz Energy SMG""},{""weight"":1,""name"":""Quartz \""Black Op\"" Energy SMG""},{""weight"":1,""name"":""Testudo Arms""},{""weight"":1,""name"":""Testudo Core""},{""weight"":1,""name"":""Testudo Legs""},{""weight"":1,""name"":""Testudo Helmet""},{""weight"":1,""name"":""Testudo Helmet Clanguard""},{""weight"":1,""name"":""Testudo Core Clanguard""},{""weight"":1,""name"":""Testudo Legs Clanguard""},{""weight"":1,""name"":""Testudo Arms Clanguard""},{""weight"":1,""name"":""Quartz Energy SMG Battery (45 cap)""},{""weight"":1,""name"":""Pulse Laser Pistol Battery (60 Cap)""},{""weight"":1,""name"":""Testudo Backpack""}]"
efacefc7-916b-4cd1-9f03-43053f6ae867,BP_MISSIONREWARD_InterSec_DefendShip,blueprintmissionpools,"[{""weight"":1,""name"":""Pulse \""Rouge\"" Pistol""},{""weight"":1,""name"":""Testudo Arms Combustion""},{""weight"":1,""name"":""Testudo Core Combustion""},{""weight"":1,""name"":""Testudo Legs Combustion""},{""weight"":1,""name"":""Testudo Helmet Combustion""},{""weight"":1,""name"":""Pulse Laser Pistol Battery (60 Cap)""},{""weight"":1,""name"":""Testudo Backpack Combustion""}]"
1fdd6657-5947-4f64-ab2b-3b001d88f1f7,BP_MISSIONREWARD_InterSec_Patrol,blueprintmissionpools,"[{""weight"":1,""name"":""Quartz \""Lumen\"" Energy SMG""},{""weight"":1,""name"":""Testudo Arms Nightveil""},{""weight"":1,""name"":""Testudo Core Nightveil""},{""weight"":1,""name"":""Testudo Legs Nightveil""},{""weight"":1,""name"":""Testudo Helmet Nightveil""},{""weight"":1,""name"":""Quartz \""Deadfall\"" Energy SMG""},{""weight"":1,""name"":""Testudo Arms Turfwar""},{""weight"":1,""name"":""Testudo Core Turfwar""},{""weight"":1,""name"":""Testudo Legs Turfwar""},{""weight"":1,""name"":""Testudo Helmet Turfwar""},{""weight"":1,""name"":""Quartz Energy SMG Battery (45 cap)""},{""weight"":1,""name"":""Testudo Backpack Turfwar""},{""weight"":1,""name"":""Testudo Backpack Nightveil""}]"
36e8ac4d-8962-4b03-89e7-cd7a06fc4adc,BP_MISSIONREWARD_InterSec_ResourceGathering,blueprintmissionpools,"[{""weight"":1,""name"":""Pulse Laser Pistol""},{""weight"":1,""name"":""Testudo Arms Earthshake""},{""weight"":1,""name"":""Testudo Core Earthshake""},{""weight"":1,""name"":""Testudo Legs Earthshake""},{""weight"":1,""name"":""Testudo Helmet Earthshake""},{""weight"":1,""name"":""Pulse Laser Pistol Battery (60 Cap)""},{""weight"":1,""name"":""Testudo Backpack Earthshake""}]"
ce014e33-cfcb-45e9-a12f-06f9baff9db2,BP_MISSIONREWARD_NorthRockFPSKill_EliminateBoss,blueprintmissionpools,"[{""weight"":1,""name"":""F55 LMG""},{""weight"":1,""name"":""LH86 Pistol""},{""weight"":1,""name"":""Defiance Arms Tactical""},{""weight"":1,""name"":""Defiance Core Tactical""},{""weight"":1,""name"":""Defiance Legs Tactical""},{""weight"":1,""name"":""Defiance Helmet Tactical""},{""weight"":1,""name"":""Lynx Arms""},{""weight"":1,""name"":""Lynx Legs""},{""weight"":1,""name"":""Lynx Core""},{""weight"":1,""name"":""Oracle Helmet""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""}]"
7c495074-f31a-4f52-bde2-c912b183ac81,BP_MISSIONREWARD_Rayari_RecoverItem_HathorLoot,blueprintmissionpools,"[{""weight"":1,""name"":""Pulse Laser Pistol""},{""weight"":1,""name"":""Pulse \""Blacklist\"" Pistol""},{""weight"":1,""name"":""Pulse \""Rouge\"" Pistol""},{""weight"":1,""name"":""Quartz Energy SMG""},{""weight"":1,""name"":""Quartz \""Deadfall\"" Energy SMG""},{""weight"":1,""name"":""Quartz \""Black Op\"" Energy SMG""},{""weight"":1,""name"":""Quartz \""Lumen\"" Energy SMG""},{""weight"":1,""name"":""Quartz Energy SMG Battery (45 cap)""},{""weight"":1,""name"":""Pulse Laser Pistol Battery (60 Cap)""}]"
5abbcbe8-8af1-4b76-8a85-631eeff5903d,BP_MISSIONREWARD_Rayari_RecoverItem_Irradiated,blueprintmissionpools,"[{""weight"":1,""name"":""Prism \""Deep Sea\"" Laser Shotgun""},{""weight"":1,""name"":""Prism \""Bonedust\"" Laser Shotgun""},{""weight"":1,""name"":""Prism \""Firesteel\"" Laser Shotgun""},{""weight"":1,""name"":""Prism Laser Shotgun""},{""weight"":1,""name"":""Stirling Exploration Suit""},{""weight"":1,""name"":""Siebe Helmet""},{""weight"":1,""name"":""Prism Laser Shotgun Battery (20 cap)""}]"
61b089a0-880c-41da-a2c2-482a1bffe96f,BP_MISSIONREWARD_RDC_Boss,blueprintmissionpools,"[{""weight"":1,""name"":""R97 Shotgun""},{""weight"":1,""name"":""R97 \""Scorched\"" Shotgun""},{""weight"":1,""name"":""Monde Arms Daimyo""},{""weight"":1,""name"":""Monde Core Daimyo""},{""weight"":1,""name"":""Monde Legs Daimyo""},{""weight"":1,""name"":""Monde Helmet Daimyo""},{""weight"":1,""name"":""Monde Arms Crimson Camo""},{""weight"":1,""name"":""Monde Core Crimson Camo""},{""weight"":1,""name"":""Monde Legs Crimson Camo""},{""weight"":1,""name"":""Monde Helmet Crimson Camo""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
1e31d7e8-3033-4c98-a477-c474810d48c1,BP_MISSIONREWARD_RDC_Exclusive,blueprintmissionpools,"[{""weight"":1,""name"":""R97 \""Kismet\"" Shotgun""},{""weight"":1,""name"":""R97 \""Righteous\"" Shotgun""},{""weight"":1,""name"":""Monde Arms Delta Camo""},{""weight"":1,""name"":""Monde Legs Delta Camo""},{""weight"":1,""name"":""Monde Core Delta Camo""},{""weight"":1,""name"":""Monde Helmet Delta Camo""},{""weight"":1,""name"":""Monde Helmet Hemlock Camo""},{""weight"":1,""name"":""Monde Legs Hemlock Camo""},{""weight"":1,""name"":""Monde Core Hemlock Camo""},{""weight"":1,""name"":""Monde Arms Hemlock Camo""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
e52bf354-8918-474d-987e-55c01bfecdd3,BP_MISSIONREWARD_RDC_Generic,blueprintmissionpools,"[{""weight"":1,""name"":""R97 Shotgun""},{""weight"":1,""name"":""Monde Arms""},{""weight"":1,""name"":""Monde Core""},{""weight"":1,""name"":""Monde Legs""},{""weight"":1,""name"":""Monde Helmet""},{""weight"":1,""name"":""Monde Arms Hiro""},{""weight"":1,""name"":""Monde Core Hiro""},{""weight"":1,""name"":""Monde Legs Hiro""},{""weight"":1,""name"":""Monde Helmet Hiro""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
5e79204c-6d26-4ddb-95c8-6940028e4d89,BP_MISSIONREWARD_Shubin_ResourceGathering_FPSMining_Pyro,blueprintmissionpools,"[{""weight"":1,""name"":""Arclight \""Herrero\"" Pistol""},{""weight"":1,""name"":""Arclight \""Desert Shadow\"" Pistol""},{""weight"":1,""name"":""Pembroke Exploration Suit""},{""weight"":1,""name"":""Pembroke Helmet""},{""weight"":1,""name"":""Novikov Exploration Suit""},{""weight"":1,""name"":""Novikov Helmet""},{""weight"":1,""name"":""Arclight Pistol Battery (30 cap)""}]"
ebe453ce-10cc-4811-8c68-217c5fecb79e,BP_MISSIONREWARD_Shubin_ResourceGathering_FPSMining_Stanton,blueprintmissionpools,"[{""weight"":1,""name"":""Arclight \""Midnight\"" Pistol""},{""weight"":1,""name"":""Strata Arms""},{""weight"":1,""name"":""Strata Core""},{""weight"":1,""name"":""Strata Legs""},{""weight"":1,""name"":""Strata Helmet Shooting Star""},{""weight"":1,""name"":""Arclight Pistol Battery (30 cap)""}]"
c2bd6ae6-c4a1-4fb1-8421-bd2979f39f77,BP_MISSIONREWARD_Shubin_ResourceGathering_ShipMining_PyroNyx,blueprintmissionpools,"[{""weight"":1,""name"":""Arclight \""Stormfall\"" Pistol""},{""weight"":1,""name"":""Arclight Pistol""},{""weight"":1,""name"":""Venture Arms""},{""weight"":1,""name"":""Venture Core""},{""weight"":1,""name"":""Venture Legs""},{""weight"":1,""name"":""Horizon Helmet""},{""weight"":1,""name"":""Arclight Pistol Battery (30 cap)""}]"
40438f39-f78c-41bc-a8de-d6f4f4c2daec,BP_MISSIONREWARD_Shubin_ResourceGathering_ShipMining_Stanton,blueprintmissionpools,"[{""weight"":1,""name"":""Arclight \""Nightstalker\"" Pistol""},{""weight"":1,""name"":""Aril Arms""},{""weight"":1,""name"":""Aril Core""},{""weight"":1,""name"":""Aril Legs""},{""weight"":1,""name"":""Aril Helmet""},{""weight"":1,""name"":""Arclight \""Warhawk\"" Pistol""},{""weight"":1,""name"":""Arclight Pistol Battery (30 cap)""}]"
6876ee7a-114b-4414-9af1-bfdcdd303204,BP_MISSIONREWARD_VaughnGenerator_EliminateBoss,blueprintmissionpools,"[{""weight"":1,""name"":""Pulverizer LMG""},{""weight"":1,""name"":""Tripledown Pistol""},{""weight"":1,""name"":""Citadel Arms Base""},{""weight"":1,""name"":""Citadel Legs Base""},{""weight"":1,""name"":""Citadel Core Base""},{""weight"":1,""name"":""Fortifier Helmet Base""},{""weight"":1,""name"":""Carnifex Armor Core""},{""weight"":1,""name"":""Carnifex Armor Legs""},{""weight"":1,""name"":""Carnifex Armor Legs""},{""weight"":1,""name"":""Pulverizer LMG Magazine (120 Cap)""},{""weight"":1,""name"":""Tripledown Pistol Magazine (12 Cap)""}]"
67a07f1a-ca8c-400d-984a-6088ecd3b482,BP_MISSIONREWARD_VaughnGenerator_EliminateSpecific,blueprintmissionpools,"[{""weight"":1,""name"":""Killshot Rifle""},{""weight"":1,""name"":""Deadrig Shotgun""},{""weight"":1,""name"":""Overlord Arms Supernova""},{""weight"":1,""name"":""Overlord Core Supernova""},{""weight"":1,""name"":""Overlord Legs Supernova""},{""weight"":1,""name"":""Overlord Helmet Supernova""},{""weight"":1,""name"":""Piecemeal Armor Arms""},{""weight"":1,""name"":""Piecemeal Armor Core""},{""weight"":1,""name"":""Piecemeal Armor Legs""},{""weight"":1,""name"":""Badami Helmet""},{""weight"":1,""name"":""Killshot Rifle Magazine (45 Cap)""},{""weight"":1,""name"":""Deadrig Shotgun Magazine (8 cap)""}]"
41371e2a-09d2-4eb6-b046-69e2ce34521d,BP_REWARD_CollectorMaterial_001,collectorwikelo,"[{""weight"":1,""name"":""Metamaterial Test #146""}]"
f1fe5e29-6a79-4245-b232-f79a63b78508,BP_REWARD_CollectorMaterial_002,collectorwikelo,"[{""weight"":1}]"
ef7eca0b-6f20-44e1-9308-8dcce92d713f,BP_REWARD_none_rifle_multi_01_collector01,collectorwikelo,"[{""weight"":1,""name"":""Killshot \""Dominion Camo\"" Rifle""}]"
e71e1a05-1817-46b4-8123-7bcc6c5927a3,BP_REWARD_vgl_flightsuit_01_02_01,collectorwikelo,"[{""weight"":1,""name"":""Tailwind Flight Suit Dominion Camo""}]"
b652a50f-657b-4e2f-92a2-55962d1f4f72,BP_REWARD_vgl_flightsuit_helmet_01_02_01,collectorwikelo,"[{""weight"":1,""name"":""Tailwind Flight Helmet Dominion Camo""}]"
f638ceff-38a2-442f-9233-389619957104,BP_REWARDS_Xenothreat2_100_01,xenothreat2rewards,"[{""weight"":1,""name"":""NDB-26 Repeater""}]"
4d724371-4658-4a22-828a-0b077b163e1a,BP_REWARDS_Xenothreat2_100_02,xenothreat2rewards,"[{""weight"":1,""name"":""NDB-28 Repeater""}]"
1bcdf005-1192-4b2f-b8c1-86e48e084f97,BP_REWARDS_Xenothreat2_100_03,xenothreat2rewards,"[{""weight"":1,""name"":""NDB-30 Repeater""}]"
ee32c370-c77f-4b22-a28e-0b52a3764d85,BP_REWARDS_Xenothreat2_15_01,xenothreat2rewards,"[{""weight"":1,""name"":""Chiron Arms Purgatory Camo""}]"
5f4206eb-5dbd-462e-addc-35ed2e9ab53b,BP_REWARDS_Xenothreat2_15_02,xenothreat2rewards,"[{""weight"":1,""name"":""Chiron Backpack Purgatory Camo""}]"
74d9273e-e262-4669-b462-e7ef82027f34,BP_REWARDS_Xenothreat2_15_03,xenothreat2rewards,"[{""weight"":1,""name"":""Chiron Core Purgatory Camo""}]"
7e73f59e-43ae-4943-a03d-208569ccb462,BP_REWARDS_Xenothreat2_15_04,xenothreat2rewards,"[{""weight"":1,""name"":""Chiron Legs Purgatory Camo""}]"
eb0a196c-b252-4fac-931f-cdc43258fb69,BP_REWARDS_Xenothreat2_15_05,xenothreat2rewards,"[{""weight"":1,""name"":""Chiron Helmet Purgatory Camo""}]"
343ae5e1-2072-4f43-bb5a-0c73de2d21be,BP_REWARDS_Xenothreat2_15_06,xenothreat2rewards,"[{""weight"":1,""name"":""BR-2 \""Purgatory Camo\"" Shotgun""}]"
4da274e1-b462-4b5b-98ae-34a5d65a7a9b,BP_REWARDS_Xenothreat2_25_01,xenothreat2rewards,"[{""weight"":1,""name"":""Testudo Arms Purgatory Camo""}]"
e052cb6e-dfb2-489f-b4c7-2ee41195e101,BP_REWARDS_Xenothreat2_25_02,xenothreat2rewards,"[{""weight"":1,""name"":""Testudo Backpack Purgatory Camo""}]"
a05e07ed-92bb-4ae4-8fe7-8e4234228f8b,BP_REWARDS_Xenothreat2_25_03,xenothreat2rewards,"[{""weight"":1,""name"":""Testudo Core Purgatory Camo""}]"
96ddab13-025f-40e2-8757-f91c761fc38a,BP_REWARDS_Xenothreat2_25_04,xenothreat2rewards,"[{""weight"":1,""name"":""Testudo Legs Purgatory Camo""}]"
668ab288-0f84-4253-9e21-16f9bbcb921b,BP_REWARDS_Xenothreat2_25_05,xenothreat2rewards,"[{""weight"":1,""name"":""Testudo Helmet Purgatory Camo""}]"
89098afb-1035-43e9-8d65-857a5070efd2,BP_REWARDS_Xenothreat2_25_06,xenothreat2rewards,"[{""weight"":1,""name"":""S71 \""Purgatory Camo\"" Rifle""}]"
bb1ddea2-d086-4821-9662-caad87c48cff,BP_REWARDS_Xenothreat2_50_01,xenothreat2rewards,"[{""weight"":1,""name"":""Warden Backpack Purgatory Camo""}]"
1c47b046-c2c5-4356-a2c5-2f8c6aa42d7a,BP_REWARDS_Xenothreat2_50_02,xenothreat2rewards,"[{""weight"":1,""name"":""Monde Arms Purgatory Camo""}]"
baec53f2-2ab1-4507-9882-7bb03966273e,BP_REWARDS_Xenothreat2_50_03,xenothreat2rewards,"[{""weight"":1,""name"":""Monde Core Purgatory Camo""}]"
8a02761e-cd85-4f94-a371-26458465594e,BP_REWARDS_Xenothreat2_50_04,xenothreat2rewards,"[{""weight"":1,""name"":""Monde Legs Purgatory Camo""}]"
43bacc63-c4e7-4428-b4b4-db41e555787a,BP_REWARDS_Xenothreat2_50_05,xenothreat2rewards,"[{""weight"":1,""name"":""Monde Helmet Purgatory Camo""}]"
726db62d-ee52-467d-9e12-0b0fcdc487e4,BP_REWARDS_Xenothreat2_50_06,xenothreat2rewards,"[{""weight"":1,""name"":""Demeco \""Purgatory Camo\"" LMG""}]"
2c7c5545-2f23-4297-b4f1-6131c427c9fb,BP_REWARDS_Xenothreat2_60_01,xenothreat2rewards,"[{""weight"":1,""name"":""QuadraCell""}]"
34dfefee-28f7-44d3-a63e-a73d646bc3a8,BP_REWARDS_Xenothreat2_60_02,xenothreat2rewards,"[{""weight"":1,""name"":""QuadraCell MT""}]"
ddb463e6-1bf8-47da-8816-e1eab8347beb,BP_REWARDS_Xenothreat2_85_01,xenothreat2rewards,"[{""weight"":1,""name"":""FR-66""}]"
51f3df33-47f4-459a-bec1-b1c77f4e8158,BP_REWARDS_Xenothreat2_85_02,xenothreat2rewards,"[{""weight"":1,""name"":""FR-76""}]"
