Generator Class,Contract ID,Contract Debug Name,Template Class,Description Key,Description Key Role,Hauling Summary,Record GUID,Record Path
CleanAir,580bd456-16b1-4a34-9fbd-4539ff86b136,CleanAir_Supply_MoldTreatment,HaulCargo_AtoB_Supply_CleanAir_MoldTreatment,CleanAir_Hauling_Supply_MoldTreatment_desc,primary,"Order: 296 SCU @items_commodities_MoldTreatment, max 8 SCU + 296 SCU @items_commodities_MoldTreatment, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d3c1b1b3-7d53-48ed-abee-b7df9abeaeae,CleanAir_Bulk_MoldTreatment,HaulCargo_AtoB_Bulk_CleanAir_MoldTreatment,CleanAir_Hauling_Bulk_MoldTreatment_desc,primary,"Order: 2992 SCU @items_commodities_MoldTreatment, max 16 SCU + 2992 SCU @items_commodities_MoldTreatment, max 16 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,07a20a9f-272a-4fcb-a3b1-e2987cf3e875,CleanAir_Small_MedicalSupplies,HaulCargo_AtoB_Small_CleanAir_MedicalSupplies,CleanAir_Hauling_Small_MedicalSupplies_desc_02,primary,"Order: 6 SCU @items_commodities_medicalSupplies, max 1 SCU + 6 SCU @items_commodities_medicalSupplies, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,43efcf76-dc0f-4ae7-a3dc-c65b2735c68e,CleanAir_Supply_MedicalSupplies,HaulCargo_AtoB_Supply_CleanAir_MedicalSupplies,CleanAir_Hauling_Supply_MedicalSupplies_desc_02,primary,"Order: 256 SCU @items_commodities_medicalSupplies, max 4 SCU + 256 SCU @items_commodities_medicalSupplies, max 4 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,4e272039-cda4-437e-b6d9-f12091c7f269,CleanAir_Bulk_MedicalSupplies,HaulCargo_AtoB_Bulk_CleanAir_MedicalSupplies,CleanAir_Hauling_Bulk_MedicalSupplies_desc_02,primary,"Order: 616 SCU @items_commodities_medicalSupplies, max 8 SCU + 616 SCU @items_commodities_medicalSupplies, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,97527b76-52e5-43e3-8485-37a0aca5ad67,CleanAir_Small_MoldSample_System-To-System,HaulCargo_AtoB_Small_CleanAir_MoldSamples,CleanAir_Hauling_Small_MoldSample_desc,primary,"Order: 8 SCU @items_commodities_MoldSamples, max 1 SCU + 8 SCU @items_commodities_MoldSamples, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,b8908aeb-9c59-4204-9fba-26db87a47271,CleanAir_Supply_MoldSample_System-To-System,HaulCargo_AtoB_Supply_CleanAir_MoldSamples,CleanAir_Hauling_Supply_MoldSample_desc,primary,"Order: 296 SCU @items_commodities_MoldSamples, max 8 SCU + 296 SCU @items_commodities_MoldSamples, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,23f15ce7-0555-45ea-b38d-e2600c82d593,CleanAir_Bulk_MoldSample_System-To-System,HaulCargo_AtoB_Bulk_CleanAir_MoldSample,CleanAir_Hauling_Bulk_MoldSample_desc,primary,"Order: 2992 SCU @items_commodities_MoldSamples, max 16 SCU + 2992 SCU @items_commodities_MoldSamples, max 16 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d2d5d5df-eeca-47ee-85c4-c600021c2512,CleanAir_Small_VentFilters_System-To-System,HaulCargo_AtoB_Small_CleanAir_VentFilters,CleanAir_Hauling_Small_Ventfilters_desc,primary,"Order: 8 SCU @items_commodities_VentFilters, max 1 SCU + 8 SCU @items_commodities_VentFilters, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,dae2e6ba-49e9-472a-a9c0-da2e73ff889f,CleanAir_Supply_VentFilters_System-To-System,HaulCargo_AtoB_Supply_CleanAir_VentFilters,CleanAir_Hauling_Supply_Ventfilters_desc,primary,"Order: 296 SCU @items_commodities_VentFilters, max 8 SCU + 296 SCU @items_commodities_VentFilters, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,4133bc36-8c51-423c-ad9a-81d73cd10f53,CleanAir_Bulk_VentFilters_System-To-System,HaulCargo_AtoB_Bulk_CleanAir_VentFilters,CleanAir_Hauling_Bulk_Ventfilters_desc,primary,"Order: 2992 SCU @items_commodities_VentFilters, max 16 SCU + 2992 SCU @items_commodities_VentFilters, max 16 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,da8f742a-4f49-4660-bc48-2b85616a586b,CleanAir_Small_MedicalSupplies_System-To-System,HaulCargo_AtoB_Small_CleanAir_MedicalSupplies_Interstellar,CleanAir_Hauling_Small_MedicalSupplies_desc,primary,"Order: 6 SCU @items_commodities_medicalSupplies, max 1 SCU + 6 SCU @items_commodities_medicalSupplies, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,508d37ad-6950-49bc-a405-96d3e3f7d680,CleanAir_Supply_MedicalSupplies_System-To-System,HaulCargo_AtoB_Supply_CleanAir_MedicalSupplies_Interstellar,CleanAir_Hauling_Supply_MedicalSupplies_desc,primary,"Order: 176 SCU @items_commodities_medicalSupplies, max 4 SCU + 176 SCU @items_commodities_medicalSupplies, max 4 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,70b11bc4-1011-4ab7-b9cf-f4db662b7704,CleanAir_Bulk_MedicalSupplies_System-To-System,HaulCargo_AtoB_Bulk_CleanAir_MedicalSupplies_Interstellar,CleanAir_Hauling_Bulk_MedicalSupplies_desc,primary,"Order: 1304 SCU @items_commodities_medicalSupplies, max 8 SCU + 1304 SCU @items_commodities_medicalSupplies, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d02ccc89-d92a-49d1-8f8e-cacde1a022e8,CleanAir_Small_MoldTreatment_System-To-System,HaulCargo_AtoB_Small_CleanAir_MoldTreatment_Interstellar,CleanAir_Hauling_Small_MoldTreatment_desc,primary,"Order: 8 SCU @items_commodities_MoldTreatment, max 1 SCU + 8 SCU @items_commodities_MoldTreatment, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,e9120f31-dac9-4a86-8d17-8423c4d3d835,CleanAir_Supply_MoldTreatment_System-To-System,HaulCargo_AtoB_Supply_CleanAir_MoldTreatment,CleanAir_Hauling_Supply_MoldTreatment_desc,primary,"Order: 296 SCU @items_commodities_MoldTreatment, max 8 SCU + 296 SCU @items_commodities_MoldTreatment, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d6f3a5af-bf63-45b2-aff8-3d4892f86714,CleanAir_Bulk_MoldTreatment_System-To-System,HaulCargo_AtoB_Bulk_CleanAir_MoldTreatment,CleanAir_Hauling_Bulk_MoldTreatment_desc,primary,"Order: 2992 SCU @items_commodities_MoldTreatment, max 16 SCU + 2992 SCU @items_commodities_MoldTreatment, max 16 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d240de56-6036-4161-a5c5-5b19184bd866,CleanAir_Small_MoldTreatment,HaulCargo_AtoB_Small_CleanAir_MoldTreatment,CleanAir_Hauling_Small_MoldTreatment_desc,primary,"Order: 6 SCU @items_commodities_MoldTreatment, max 1 SCU + 6 SCU @items_commodities_MoldTreatment, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,580bd456-16b1-4a34-9fbd-4539ff86b136,CleanAir_Supply_MoldTreatment,HaulCargo_AtoB_Supply_CleanAir_MoldTreatment,CleanAir_Hauling_Supply_MoldTreatment_desc,primary,"Order: 296 SCU @items_commodities_MoldTreatment, max 8 SCU + 296 SCU @items_commodities_MoldTreatment, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d3c1b1b3-7d53-48ed-abee-b7df9abeaeae,CleanAir_Bulk_MoldTreatment,HaulCargo_AtoB_Bulk_CleanAir_MoldTreatment,CleanAir_Hauling_Bulk_MoldTreatment_desc,primary,"Order: 2992 SCU @items_commodities_MoldTreatment, max 16 SCU + 2992 SCU @items_commodities_MoldTreatment, max 16 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,07a20a9f-272a-4fcb-a3b1-e2987cf3e875,CleanAir_Small_MedicalSupplies,HaulCargo_AtoB_Small_CleanAir_MedicalSupplies,CleanAir_Hauling_Small_MedicalSupplies_desc_02,primary,"Order: 6 SCU @items_commodities_medicalSupplies, max 1 SCU + 6 SCU @items_commodities_medicalSupplies, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,43efcf76-dc0f-4ae7-a3dc-c65b2735c68e,CleanAir_Supply_MedicalSupplies,HaulCargo_AtoB_Supply_CleanAir_MedicalSupplies,CleanAir_Hauling_Supply_MedicalSupplies_desc_02,primary,"Order: 256 SCU @items_commodities_medicalSupplies, max 4 SCU + 256 SCU @items_commodities_medicalSupplies, max 4 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,4e272039-cda4-437e-b6d9-f12091c7f269,CleanAir_Bulk_MedicalSupplies,HaulCargo_AtoB_Bulk_CleanAir_MedicalSupplies,CleanAir_Hauling_Bulk_MedicalSupplies_desc_02,primary,"Order: 616 SCU @items_commodities_medicalSupplies, max 8 SCU + 616 SCU @items_commodities_medicalSupplies, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,97527b76-52e5-43e3-8485-37a0aca5ad67,CleanAir_Small_MoldSample_System-To-System,HaulCargo_AtoB_Small_CleanAir_MoldSamples,CleanAir_Hauling_Small_MoldSample_desc,primary,"Order: 8 SCU @items_commodities_MoldSamples, max 1 SCU + 8 SCU @items_commodities_MoldSamples, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,b8908aeb-9c59-4204-9fba-26db87a47271,CleanAir_Supply_MoldSample_System-To-System,HaulCargo_AtoB_Supply_CleanAir_MoldSamples,CleanAir_Hauling_Supply_MoldSample_desc,primary,"Order: 296 SCU @items_commodities_MoldSamples, max 8 SCU + 296 SCU @items_commodities_MoldSamples, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,23f15ce7-0555-45ea-b38d-e2600c82d593,CleanAir_Bulk_MoldSample_System-To-System,HaulCargo_AtoB_Bulk_CleanAir_MoldSample,CleanAir_Hauling_Bulk_MoldSample_desc,primary,"Order: 2992 SCU @items_commodities_MoldSamples, max 16 SCU + 2992 SCU @items_commodities_MoldSamples, max 16 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d2d5d5df-eeca-47ee-85c4-c600021c2512,CleanAir_Small_VentFilters_System-To-System,HaulCargo_AtoB_Small_CleanAir_VentFilters,CleanAir_Hauling_Small_Ventfilters_desc,primary,"Order: 8 SCU @items_commodities_VentFilters, max 1 SCU + 8 SCU @items_commodities_VentFilters, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,dae2e6ba-49e9-472a-a9c0-da2e73ff889f,CleanAir_Supply_VentFilters_System-To-System,HaulCargo_AtoB_Supply_CleanAir_VentFilters,CleanAir_Hauling_Supply_Ventfilters_desc,primary,"Order: 296 SCU @items_commodities_VentFilters, max 8 SCU + 296 SCU @items_commodities_VentFilters, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,4133bc36-8c51-423c-ad9a-81d73cd10f53,CleanAir_Bulk_VentFilters_System-To-System,HaulCargo_AtoB_Bulk_CleanAir_VentFilters,CleanAir_Hauling_Bulk_Ventfilters_desc,primary,"Order: 2992 SCU @items_commodities_VentFilters, max 16 SCU + 2992 SCU @items_commodities_VentFilters, max 16 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,da8f742a-4f49-4660-bc48-2b85616a586b,CleanAir_Small_MedicalSupplies_System-To-System,HaulCargo_AtoB_Small_CleanAir_MedicalSupplies_Interstellar,CleanAir_Hauling_Small_MedicalSupplies_desc,primary,"Order: 6 SCU @items_commodities_medicalSupplies, max 1 SCU + 6 SCU @items_commodities_medicalSupplies, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,508d37ad-6950-49bc-a405-96d3e3f7d680,CleanAir_Supply_MedicalSupplies_System-To-System,HaulCargo_AtoB_Supply_CleanAir_MedicalSupplies_Interstellar,CleanAir_Hauling_Supply_MedicalSupplies_desc,primary,"Order: 176 SCU @items_commodities_medicalSupplies, max 4 SCU + 176 SCU @items_commodities_medicalSupplies, max 4 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,70b11bc4-1011-4ab7-b9cf-f4db662b7704,CleanAir_Bulk_MedicalSupplies_System-To-System,HaulCargo_AtoB_Bulk_CleanAir_MedicalSupplies_Interstellar,CleanAir_Hauling_Bulk_MedicalSupplies_desc,primary,"Order: 1304 SCU @items_commodities_medicalSupplies, max 8 SCU + 1304 SCU @items_commodities_medicalSupplies, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d02ccc89-d92a-49d1-8f8e-cacde1a022e8,CleanAir_Small_MoldTreatment_System-To-System,HaulCargo_AtoB_Small_CleanAir_MoldTreatment_Interstellar,CleanAir_Hauling_Small_MoldTreatment_desc,primary,"Order: 8 SCU @items_commodities_MoldTreatment, max 1 SCU + 8 SCU @items_commodities_MoldTreatment, max 1 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,e9120f31-dac9-4a86-8d17-8423c4d3d835,CleanAir_Supply_MoldTreatment_System-To-System,HaulCargo_AtoB_Supply_CleanAir_MoldTreatment,CleanAir_Hauling_Supply_MoldTreatment_desc,primary,"Order: 296 SCU @items_commodities_MoldTreatment, max 8 SCU + 296 SCU @items_commodities_MoldTreatment, max 8 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,d6f3a5af-bf63-45b2-aff8-3d4892f86714,CleanAir_Bulk_MoldTreatment_System-To-System,HaulCargo_AtoB_Bulk_CleanAir_MoldTreatment,CleanAir_Hauling_Bulk_MoldTreatment_desc,primary,"Order: 2992 SCU @items_commodities_MoldTreatment, max 16 SCU + 2992 SCU @items_commodities_MoldTreatment, max 16 SCU",c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
