Generator Class,Contract ID,Contract Debug Name,Template Class,Description Key,Description Key Role,Hauling Summary,Record GUID,Record Path
RedWind_Hauling,46efedce-8844-4a1a-9e72-405649b88e75,RedWind_Pyro_BulkGrade_RegionB_HH_StationToStation_Waste_CargoHauling_AtoB,HaulCargo_AtoB_Bulk_Waste,RedWind_HaulCargo_AToB_waste_desc_01,primary,"Order: 400-600 SCU @items_commodities_waste, max 32 SCU + 400-600 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,9075530a-f8f2-43ba-92fb-4421453d30fe,RedWind_Pyro_BulkGrade_Solar_CFP_StationToRuin_Carbon_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,e8a34931-48b3-44a6-a624-6a5acb85f361,RedWind_Pyro_BulkGrade_Solar_CFP_StationToRuin_Carbon_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,2c51f6ef-027e-479c-ae77-8c2f990ac9e1,RedWind_Pyro_BulkGrade_Solar_CFP_StationToRuin_Carbon_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,ebbd2b42-76e6-4b40-9605-2cc05cf58286,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Carbon_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,cbd78122-588c-4e87-b077-280a3ff1217c,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Carbon_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,e98d5f67-ab7b-4665-9551-7ca17c17394a,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Carbon_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,36c2b58a-6962-420a-b022-1fa83a39391c,RedWind_Pyro_BulkGrade_Solar_CFP_StationToRuin_Potassium_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,4f7d27f7-3f40-4951-a46e-1be1398feb42,RedWind_Pyro_BulkGrade_Solar_CFP_StationToRuin_Potassium_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,a1af3165-2353-4d0e-ace1-a9ccc5c94cfd,RedWind_Pyro_BulkGrade_Solar_CFP_StationToRuin_Potassium_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,dd48ee2e-1b4d-4291-a89f-f09fd6fd756e,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Potassium_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,a134625c-3d5d-49ca-80ea-53265ab018f6,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Potassium_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,26e80306-6190-447f-a214-634d8ed8ca7d,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Potassium_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,4637b450-e809-45ff-8efd-b1f6f6d2cba5,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Waste_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,8b1f3095-80c2-467c-b1bb-3966d35b5305,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Waste_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,8df2ce5a-bcf8-4b67-9c21-b482305cec04,RedWind_Pyro_BulkGrade_Solar_CFP_StationToStation_Waste_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,9af135a8-0296-4758-827b-5c44cd0e068a,RedWind_Pyro_BulkGrade_Solar_HH_StationToRuin_Carbon_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,d8c129e3-b995-4a44-82ea-c21694da0260,RedWind_Pyro_BulkGrade_Solar_HH_StationToRuin_Carbon_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,d834cc5e-2892-4f66-9683-adf421a91305,RedWind_Pyro_BulkGrade_Solar_HH_StationToRuin_Carbon_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,e89cb529-0b46-455e-8704-76b33350e5d5,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Carbon_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU + 200-300 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,eb3e2ee3-c27c-4b72-b96e-3ea46c9f6dbe,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Carbon_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU + 132-200 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,0500a96b-ddc9-440b-86ef-68301f4b454f,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Carbon_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU + 100-150 SCU @items_commodities_carbon, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,db78144f-b0f4-4f34-b6a1-3b1461999123,RedWind_Pyro_BulkGrade_Solar_HH_StationToRuin_Potassium_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,d72da24d-c776-494b-9dda-dcaf1029b72a,RedWind_Pyro_BulkGrade_Solar_HH_StationToRuin_Potassium_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,f71f70cd-8baa-4884-a290-5d256ac91af1,RedWind_Pyro_BulkGrade_Solar_HH_StationToRuin_Potassium_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,f1cd853d-e7ba-4b92-a90e-ab54693d9d56,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Potassium_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU + 200-300 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,e9bb6a09-bcc2-470d-8b21-95eb201ab08b,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Potassium_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU + 132-200 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,27ce239d-a64c-45f9-b386-9c1bc5d2f68e,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Potassium_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU + 100-150 SCU @items_commodities_potassium, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,15818aee-f45f-4dc1-9642-44f8f9fc58e5,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Waste_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Bulk_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,3a7ac58e-2a4a-4272-9c2f-81cc49e21e77,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Waste_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Bulk_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,cffe6c75-f63b-4523-802f-5d1f4badfd1e,RedWind_Pyro_BulkGrade_Solar_HH_StationToStation_Waste_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Bulk_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,a0341d5a-4d32-4f97-9db7-adda5c9e20b3,RedWind_Pyro_BulkGrade_RegionD_CFP_RuinToStation_Waste_CargoHauling_SingleToMulti2,HaulCargo_SingleToMulti2_Bulk_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,f2c326a2-9d3c-46e2-8895-05ffcd3b95e3,RedWind_Pyro_BulkGrade_RegionD_CFP_RuinToStation_Waste_CargoHauling_SingleToMulti3,HaulCargo_SingleToMulti3_Bulk_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,f7a2eb1f-7524-4817-82ff-762a399a1619,RedWind_Pyro_BulkGrade_RegionD_CFP_RuinToStation_Waste_CargoHauling_SingleToMulti4,HaulCargo_SingleToMulti4_Bulk_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,8170d601-fc08-4512-a20d-00e28ed0f08e,RedWind_Pyro_BulkGrade_RegionD_HH_RuinToStation_Waste_CargoHauling_SingleToMulti2,HaulCargo_SingleToMulti2_Bulk_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU + 200-300 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,5e4ece98-9904-443f-ba51-4659a99b709a,RedWind_Pyro_BulkGrade_RegionD_HH_RuinToStation_Waste_CargoHauling_SingleToMulti3,HaulCargo_SingleToMulti3_Bulk_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU + 132-200 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
