Harvestable Preset Class,Harvestable Entity GUID,Harvestable Entity Class,Harvestable Entity Path,Respawn In Slot Time,Special Harvestable String,Record GUID,Record Path
Mining_AsteroidCommon_Iron,35f663f2-a499-4da3-a3ac-a1d834667931,MineableRock_AsteroidCommon_Iron,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_iron.xml,3600,,f2efbeac-f393-4ff1-bbeb-a232b2fddd94,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_iron.xml
Mining_AsteroidCommon_Quartz,6b212c2b-d7a3-45a1-937c-2618301b7856,MineableRock_AsteroidCommon_Quartz,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_quartz.xml,3600,,1f996702-579e-4b17-81e4-d9f29bcb96cc,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_quartz.xml
Mining_AsteroidCommon_Quartz,6b212c2b-d7a3-45a1-937c-2618301b7856,MineableRock_AsteroidCommon_Quartz,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_quartz.xml,3600,,1f996702-579e-4b17-81e4-d9f29bcb96cc,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_quartz.xml
Mining_AsteroidCommon_Silicon,565948ac-8d01-42fd-994a-92898988a536,MineableRock_AsteroidCommon_Silicon,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_silicon.xml,3600,,f0a75a01-6eaa-41bd-87bc-164084cb8219,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_silicon.xml
Mining_AsteroidCommon_Silicon,565948ac-8d01-42fd-994a-92898988a536,MineableRock_AsteroidCommon_Silicon,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_silicon.xml,3600,,f0a75a01-6eaa-41bd-87bc-164084cb8219,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_silicon.xml
Mining_AsteroidCommon_TEMPLATE,1c949ce0-c99b-485b-b783-2ea3b49162c0,MineableRock_AsteroidCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_aluminum.xml,3600,,6d40d407-8b54-4be1-99be-51d345313b02,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_template.xml
Mining_AsteroidCommon_TEMPLATE,1c949ce0-c99b-485b-b783-2ea3b49162c0,MineableRock_AsteroidCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_aluminum.xml,3600,,6d40d407-8b54-4be1-99be-51d345313b02,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_template.xml
Mining_AsteroidCommon_Tin,ef1b442c-d8fa-47e3-8fb6-ed58bd5c256e,MineableRock_AsteroidCommon_Tin,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_tin.xml,3600,,c15f9ef0-3125-4d18-9b8c-dab9144977cf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_tin.xml
Mining_AsteroidCommon_Tin,ef1b442c-d8fa-47e3-8fb6-ed58bd5c256e,MineableRock_AsteroidCommon_Tin,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_tin.xml,3600,,c15f9ef0-3125-4d18-9b8c-dab9144977cf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_tin.xml
Mining_AsteroidCType_Aluminium,6b582444-50ec-47fe-8c5f-a342e38506f3,AsteroidCTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidctypemineablerock_aluminium.xml,3600,,38f8b237-d7dd-49c3-87f4-84b853a42f51,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_aluminium.xml
Mining_AsteroidCType_Aluminium,6b582444-50ec-47fe-8c5f-a342e38506f3,AsteroidCTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidctypemineablerock_aluminium.xml,3600,,38f8b237-d7dd-49c3-87f4-84b853a42f51,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_aluminium.xml
Mining_AsteroidCType_Copper,01b977c8-467f-4be7-94e9-b4b9843dd700,AsteroidCTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidctypemineablerock_copper.xml,3600,,9a515797-21a3-469f-9f50-b905d09e84b5,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_copper.xml
Mining_AsteroidCType_Copper,01b977c8-467f-4be7-94e9-b4b9843dd700,AsteroidCTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidctypemineablerock_copper.xml,3600,,9a515797-21a3-469f-9f50-b905d09e84b5,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_copper.xml
Mining_AsteroidCType_Corundum,75abf127-f345-4d5d-8373-cc32431d4bcb,AsteroidCTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidctypemineablerock_corundum.xml,3600,,bd5c2812-e04c-4392-b2ff-965beb991d2a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_corundum.xml
Mining_AsteroidCType_Corundum,75abf127-f345-4d5d-8373-cc32431d4bcb,AsteroidCTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidctypemineablerock_corundum.xml,3600,,bd5c2812-e04c-4392-b2ff-965beb991d2a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_corundum.xml
Mining_AsteroidCType_Iron,bfb624f5-717c-454e-a34b-e8419da92efd,AsteroidCTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidctypemineablerock_iron.xml,3600,,7b412f4b-b282-4e80-8a50-83ac3979f43b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_iron.xml
Mining_AsteroidCType_Iron,bfb624f5-717c-454e-a34b-e8419da92efd,AsteroidCTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidctypemineablerock_iron.xml,3600,,7b412f4b-b282-4e80-8a50-83ac3979f43b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_iron.xml
Mining_AsteroidCType_Quartz,42fd174a-6dea-4687-9c4f-8a72ef3c5e12,AsteroidCTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidctypemineablerock_quartz.xml,3600,,c319b1fd-a690-4dcf-a847-c27bbf2792d3,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_quartz.xml
Mining_AsteroidCType_Quartz,42fd174a-6dea-4687-9c4f-8a72ef3c5e12,AsteroidCTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidctypemineablerock_quartz.xml,3600,,c319b1fd-a690-4dcf-a847-c27bbf2792d3,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_quartz.xml
Mining_AsteroidCType_Silicon,0503e4d8-91e9-4f36-9646-aa467ea56c80,AsteroidCTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidctypemineablerock_silicon.xml,3600,,5c5d35e4-51a0-4e73-8a46-6fb79fd936fa,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_silicon.xml
Mining_AsteroidCType_Silicon,0503e4d8-91e9-4f36-9646-aa467ea56c80,AsteroidCTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidctypemineablerock_silicon.xml,3600,,5c5d35e4-51a0-4e73-8a46-6fb79fd936fa,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_silicon.xml
Mining_AsteroidCType_Tin,3930b056-8537-4200-bcce-f8620054fc9a,AsteroidCTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidctypemineablerock_tin.xml,3600,,bbdba58e-2c6c-4242-8960-46b6a1d8e753,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_tin.xml
Mining_AsteroidCType_Tin,3930b056-8537-4200-bcce-f8620054fc9a,AsteroidCTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidctypemineablerock_tin.xml,3600,,bbdba58e-2c6c-4242-8960-46b6a1d8e753,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_tin.xml
Mining_AsteroidCType_Titanium,9846c734-68fd-49d6-8071-18bb6c620bdc,AsteroidCTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidctypemineablerock_titanium.xml,3600,,624d2fe4-c7fa-4768-acd5-ed3683aaefb2,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_titanium.xml
Mining_AsteroidCType_Titanium,9846c734-68fd-49d6-8071-18bb6c620bdc,AsteroidCTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidctypemineablerock_titanium.xml,3600,,624d2fe4-c7fa-4768-acd5-ed3683aaefb2,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_titanium.xml
Mining_AsteroidCType_Tungsten,3fca2f33-4681-4ae8-992e-8b00df46c006,AsteroidCTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidctypemineablerock_tungsten.xml,3600,,fba9053b-4678-47e3-acdc-468e2ccd5fdd,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_tungsten.xml
Mining_AsteroidCType_Tungsten,3fca2f33-4681-4ae8-992e-8b00df46c006,AsteroidCTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidctypemineablerock_tungsten.xml,3600,,fba9053b-4678-47e3-acdc-468e2ccd5fdd,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype_tungsten.xml
Mining_AsteroidCType,6b582444-50ec-47fe-8c5f-a342e38506f3,AsteroidCTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidctypemineablerock_aluminium.xml,3600,,35ac1b4b-da3c-44fa-b6ad-780fba37d9b4,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype.xml
Mining_AsteroidCType,6b582444-50ec-47fe-8c5f-a342e38506f3,AsteroidCTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidctypemineablerock_aluminium.xml,3600,,35ac1b4b-da3c-44fa-b6ad-780fba37d9b4,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidctype.xml
Mining_AsteroidEpic_Lindinium,17205afb-5064-4181-b987-d77499e087a4,MineableRock_AsteroidEpic_Lindinium,libs/foundry/records/entities/mineable/mineablerock_asteroidepic_lindinium.xml,3600,,7fdc10f9-d8d9-491b-b6d3-21a99012c22f,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_lindinium.xml
Mining_AsteroidEpic_Lindinium,17205afb-5064-4181-b987-d77499e087a4,MineableRock_AsteroidEpic_Lindinium,libs/foundry/records/entities/mineable/mineablerock_asteroidepic_lindinium.xml,3600,,7fdc10f9-d8d9-491b-b6d3-21a99012c22f,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_lindinium.xml
Mining_AsteroidEpic_Ouratite,28164692-18ae-403e-8290-21cd840bd427,MineableRock_AsteroidEpic_Ouratite,libs/foundry/records/entities/mineable/mineablerock_asteroidepic_ouratite.xml,3600,,b2f80d8d-6ea9-4931-90f6-82bdfc3846e6,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_ouratite.xml
Mining_AsteroidEpic_Ouratite,28164692-18ae-403e-8290-21cd840bd427,MineableRock_AsteroidEpic_Ouratite,libs/foundry/records/entities/mineable/mineablerock_asteroidepic_ouratite.xml,3600,,b2f80d8d-6ea9-4931-90f6-82bdfc3846e6,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_ouratite.xml
Mining_AsteroidEpic_Riccite,b9059541-74af-4fab-b24a-11bf3d3c10ee,MineableRock_AsteroidEpic_Riccite,libs/foundry/records/entities/mineable/mineablerock_asteroidepic_riccite.xml,3600,,c284e5c8-0322-421c-b67d-35e15ed91b78,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_riccite.xml
Mining_AsteroidEpic_Riccite,b9059541-74af-4fab-b24a-11bf3d3c10ee,MineableRock_AsteroidEpic_Riccite,libs/foundry/records/entities/mineable/mineablerock_asteroidepic_riccite.xml,3600,,c284e5c8-0322-421c-b67d-35e15ed91b78,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_riccite.xml
Mining_AsteroidEpic_TEMPLATE,1c949ce0-c99b-485b-b783-2ea3b49162c0,MineableRock_AsteroidCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_aluminum.xml,3600,,fbdcac7e-88a8-402a-b57b-54d18e5fd1bf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_template.xml
Mining_AsteroidEpic_TEMPLATE,1c949ce0-c99b-485b-b783-2ea3b49162c0,MineableRock_AsteroidCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_aluminum.xml,3600,,fbdcac7e-88a8-402a-b57b-54d18e5fd1bf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_template.xml
Mining_AsteroidEType_Aluminium,e6bcd0a8-f473-4cd1-b23f-5dad5bdd8780,AsteroidETypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidetypemineablerock_aluminium.xml,3600,,6f737594-c9da-4b9c-be2f-904bd2cfefe0,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_aluminium.xml
Mining_AsteroidEType_Aluminium,e6bcd0a8-f473-4cd1-b23f-5dad5bdd8780,AsteroidETypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidetypemineablerock_aluminium.xml,3600,,6f737594-c9da-4b9c-be2f-904bd2cfefe0,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_aluminium.xml
Mining_AsteroidEType_Copper,70cfe2eb-78dd-44a9-8f1a-5a4f1c4f61ae,AsteroidETypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidetypemineablerock_copper.xml,3600,,ba710710-d2b4-4142-a2ff-1fda8983e9bf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_copper.xml
Mining_AsteroidEType_Copper,70cfe2eb-78dd-44a9-8f1a-5a4f1c4f61ae,AsteroidETypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidetypemineablerock_copper.xml,3600,,ba710710-d2b4-4142-a2ff-1fda8983e9bf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_copper.xml
Mining_AsteroidEType_Corundum,7b68ecc3-823d-4458-966b-149512774223,AsteroidETypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidetypemineablerock_corundum.xml,3600,,3bfa866d-39ea-4d53-9e92-723c341f113a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_corundum.xml
Mining_AsteroidEType_Corundum,7b68ecc3-823d-4458-966b-149512774223,AsteroidETypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidetypemineablerock_corundum.xml,3600,,3bfa866d-39ea-4d53-9e92-723c341f113a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_corundum.xml
Mining_AsteroidEType_Iron,39da8290-1707-489d-b81b-fd1a6ebda353,AsteroidETypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidetypemineablerock_iron.xml,3600,,52e38308-fb99-4913-b370-e53050b4ed6d,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_iron.xml
Mining_AsteroidEType_Iron,39da8290-1707-489d-b81b-fd1a6ebda353,AsteroidETypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidetypemineablerock_iron.xml,3600,,52e38308-fb99-4913-b370-e53050b4ed6d,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_iron.xml
Mining_AsteroidEType_Quartz,eba35bb2-ce77-4207-ac98-34ba5b7c1dd8,AsteroidETypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidetypemineablerock_quartz.xml,3600,,d2983615-9207-46f2-9d41-d789cc34616f,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_quartz.xml
Mining_AsteroidEType_Quartz,eba35bb2-ce77-4207-ac98-34ba5b7c1dd8,AsteroidETypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidetypemineablerock_quartz.xml,3600,,d2983615-9207-46f2-9d41-d789cc34616f,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_quartz.xml
Mining_AsteroidEType_Silicon,9eaf8dcf-03a4-41de-b3e8-f807929a3080,AsteroidETypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidetypemineablerock_silicon.xml,3600,,dc611584-4f15-4f16-b7d9-071f3db48a81,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_silicon.xml
Mining_AsteroidEType_Silicon,9eaf8dcf-03a4-41de-b3e8-f807929a3080,AsteroidETypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidetypemineablerock_silicon.xml,3600,,dc611584-4f15-4f16-b7d9-071f3db48a81,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_silicon.xml
Mining_AsteroidEType_Tin,abf795b0-55bb-4eba-84b5-0b1a2fdf7846,AsteroidETypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidetypemineablerock_tin.xml,3600,,e4e3e0ab-708f-43ea-a28c-5e8d7ee9b8a2,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_tin.xml
Mining_AsteroidEType_Tin,abf795b0-55bb-4eba-84b5-0b1a2fdf7846,AsteroidETypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidetypemineablerock_tin.xml,3600,,e4e3e0ab-708f-43ea-a28c-5e8d7ee9b8a2,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_tin.xml
Mining_AsteroidEType_Titanium,87d79295-97bd-4f0e-ac05-bdb9dceb6e18,AsteroidETypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidetypemineablerock_titanium.xml,3600,,cc688821-203d-4c84-8a9f-412b447a9e97,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_titanium.xml
Mining_AsteroidEType_Titanium,87d79295-97bd-4f0e-ac05-bdb9dceb6e18,AsteroidETypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidetypemineablerock_titanium.xml,3600,,cc688821-203d-4c84-8a9f-412b447a9e97,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_titanium.xml
Mining_AsteroidEType_Tungsten,c4a8f776-2f48-414f-8cdb-cc004b624ed9,AsteroidETypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidetypemineablerock_tungsten.xml,3600,,ae2c7e91-f382-48f3-89a5-5fc4298095fa,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_tungsten.xml
Mining_AsteroidEType_Tungsten,c4a8f776-2f48-414f-8cdb-cc004b624ed9,AsteroidETypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidetypemineablerock_tungsten.xml,3600,,ae2c7e91-f382-48f3-89a5-5fc4298095fa,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype_tungsten.xml
Mining_AsteroidEType,e6bcd0a8-f473-4cd1-b23f-5dad5bdd8780,AsteroidETypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidetypemineablerock_aluminium.xml,3600,,5ecf8a42-f507-4266-bebe-830d15d3cd56,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype.xml
Mining_AsteroidEType,e6bcd0a8-f473-4cd1-b23f-5dad5bdd8780,AsteroidETypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidetypemineablerock_aluminium.xml,3600,,5ecf8a42-f507-4266-bebe-830d15d3cd56,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidetype.xml
Mining_AsteroidGoldOnly,,,,3600,,b8d1020a-5af0-493e-963b-39c11c206093,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidgoldonly.xml
Mining_AsteroidGoldOnly,,,,3600,,b8d1020a-5af0-493e-963b-39c11c206093,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidgoldonly.xml
Mining_AsteroidIType_Ice,978ad5e9-626f-4895-bf8a-d6e32f7e1046,AsteroidITypeMineableRock_Ice,libs/foundry/records/entities/mineable/asteroiditypemineablerock_ice.xml,3600,,5250a1c4-57c5-4496-9fce-a35bbb9e22f1,libs/foundry/records/harvestable/harvestablepresets/mining_asteroiditype_ice.xml
Mining_AsteroidIType_Ice,978ad5e9-626f-4895-bf8a-d6e32f7e1046,AsteroidITypeMineableRock_Ice,libs/foundry/records/entities/mineable/asteroiditypemineablerock_ice.xml,3600,,5250a1c4-57c5-4496-9fce-a35bbb9e22f1,libs/foundry/records/harvestable/harvestablepresets/mining_asteroiditype_ice.xml
Mining_AsteroidIType,6b582444-50ec-47fe-8c5f-a342e38506f3,AsteroidCTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidctypemineablerock_aluminium.xml,3600,,ce098afb-89e8-4b06-b014-85a98854f053,libs/foundry/records/harvestable/harvestablepresets/mining_asteroiditype.xml
Mining_AsteroidIType,6b582444-50ec-47fe-8c5f-a342e38506f3,AsteroidCTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidctypemineablerock_aluminium.xml,3600,,ce098afb-89e8-4b06-b014-85a98854f053,libs/foundry/records/harvestable/harvestablepresets/mining_asteroiditype.xml
Mining_AsteroidLegendary_Quantainium,34278d01-ce6a-4c0c-a792-d238113ea53a,MineableRock_AsteroidLegendary_Quantainium,libs/foundry/records/entities/mineable/mineablerock_asteroidlegendary_quantainium.xml,3600,,88369d29-4542-411d-ba66-c99f4c89f0ea,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidlegendary_quantainium.xml
Mining_AsteroidLegendary_Quantainium,34278d01-ce6a-4c0c-a792-d238113ea53a,MineableRock_AsteroidLegendary_Quantainium,libs/foundry/records/entities/mineable/mineablerock_asteroidlegendary_quantainium.xml,3600,,88369d29-4542-411d-ba66-c99f4c89f0ea,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidlegendary_quantainium.xml
Mining_AsteroidLegendary_Savrilium,2a3d97fe-ce09-4e92-9d67-8f78819446ea,MineableRock_AsteroidLegendary_Savrilium,libs/foundry/records/entities/mineable/mineablerock_asteroidlegendary_savrilium.xml,3600,,fb87c065-bb1a-4a41-a6a6-a2b9d299e775,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidlegendary_savrilium.xml
Mining_AsteroidLegendary_Savrilium,2a3d97fe-ce09-4e92-9d67-8f78819446ea,MineableRock_AsteroidLegendary_Savrilium,libs/foundry/records/entities/mineable/mineablerock_asteroidlegendary_savrilium.xml,3600,,fb87c065-bb1a-4a41-a6a6-a2b9d299e775,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidlegendary_savrilium.xml
Mining_AsteroidLegendary_Stileron,7e84fb04-9e62-402d-86b7-eb0c132fa6ca,MineableRock_AsteroidLegendary_Stileron,libs/foundry/records/entities/mineable/mineablerock_asteroidlegendary_stileron.xml,3600,,b3b930e2-da46-4314-bf5a-c58a366ac973,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidlegendary_stileron.xml
Mining_AsteroidLegendary_Stileron,7e84fb04-9e62-402d-86b7-eb0c132fa6ca,MineableRock_AsteroidLegendary_Stileron,libs/foundry/records/entities/mineable/mineablerock_asteroidlegendary_stileron.xml,3600,,b3b930e2-da46-4314-bf5a-c58a366ac973,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidlegendary_stileron.xml
Mining_AsteroidLegendary_TEMPLATE,1c949ce0-c99b-485b-b783-2ea3b49162c0,MineableRock_AsteroidCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_aluminum.xml,3600,,afdfda1a-b4ac-4802-a800-e22b803d2a7a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidlegendary_template.xml
Mining_AsteroidLegendary_TEMPLATE,1c949ce0-c99b-485b-b783-2ea3b49162c0,MineableRock_AsteroidCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_aluminum.xml,3600,,afdfda1a-b4ac-4802-a800-e22b803d2a7a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidlegendary_template.xml
Mining_AsteroidMType_Aluminium,80c0d871-fcad-4352-9dd3-15b192c12f91,AsteroidMTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_aluminium.xml,3600,,6baf5cd5-0385-4bd6-a9a1-a23aa37eae12,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_aluminium.xml
Mining_AsteroidMType_Aluminium,80c0d871-fcad-4352-9dd3-15b192c12f91,AsteroidMTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_aluminium.xml,3600,,6baf5cd5-0385-4bd6-a9a1-a23aa37eae12,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_aluminium.xml
Mining_AsteroidMType_Copper,d1150f65-8de5-4c94-985e-a88dc519e741,AsteroidMTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_copper.xml,3600,,b997c3a2-146d-4244-ad81-835b05a2213e,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_copper.xml
Mining_AsteroidMType_Copper,d1150f65-8de5-4c94-985e-a88dc519e741,AsteroidMTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_copper.xml,3600,,b997c3a2-146d-4244-ad81-835b05a2213e,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_copper.xml
Mining_AsteroidMType_Corundum,83b3da7b-c927-4cc7-b711-33aed5218c7a,AsteroidMTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_corundum.xml,3600,,48a903d4-93e2-4849-a302-9ab72e994d24,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_corundum.xml
Mining_AsteroidMType_Corundum,83b3da7b-c927-4cc7-b711-33aed5218c7a,AsteroidMTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_corundum.xml,3600,,48a903d4-93e2-4849-a302-9ab72e994d24,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_corundum.xml
Mining_AsteroidMType_Iron,3f42925b-1ada-4dc2-9cbd-5d6c1f2e2653,AsteroidMTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_iron.xml,3600,,16f93efa-8734-448a-8f52-79eee27f174b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_iron.xml
Mining_AsteroidMType_Iron,3f42925b-1ada-4dc2-9cbd-5d6c1f2e2653,AsteroidMTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_iron.xml,3600,,16f93efa-8734-448a-8f52-79eee27f174b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_iron.xml
Mining_AsteroidMType_Quartz,6615753a-5e2e-4793-94df-571ad171ae97,AsteroidMTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_quartz.xml,3600,,77eebabf-9ea1-4729-8543-26df141bab5e,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_quartz.xml
Mining_AsteroidMType_Quartz,6615753a-5e2e-4793-94df-571ad171ae97,AsteroidMTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_quartz.xml,3600,,77eebabf-9ea1-4729-8543-26df141bab5e,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_quartz.xml
Mining_AsteroidMType_Savrilium,b3fc7fad-39de-4cba-a11a-5a91919f4743,MineableRock_AsteroidLegendary_Savrilium_RCD_large,libs/foundry/records/entities/mineable/mineablerock_asteroidlegendary_savrilium_rcd_large.xml,3600,,6868091c-9167-4916-8740-4a05c7c7f5c8,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_savrilium.xml
